DISTRICT,UPAJILA,EIIN,INSTITUTE_NAME,ADDRESS,POST,MOBAILE,MANAGEMENT,MPO
Jashore,Jhikargachha,115764,"ALAUDDIN BISWAS MODEL ACADEMY, GULBAGPUR",GULBAGPUR,GULBAGPUR,1309115764,PRIVATE,No
Jashore,Jhikargachha,115765,NABRUN SECONDARY GIRLS SCHOOL,NOWALI,RAGHUNATHNAGAR,01726-933954,PRIVATE,Yes
Jashore,Jhikargachha,115766,BALIA-GAURSHUTI SECONDERY SCHOOL,BALIA ,GANGANANDAPUR,1711903680,PRIVATE,Yes
Jashore,Jhikargachha,115768,M.C.D SAMMILANI HIGH SCHOOL,JHIKARGACHHA,MIRZAPUR,1718207825,PRIVATE,Yes
Jashore,Jhikargachha,115769,AMRITO BAZAR GIRLS SCHOOL,AMRITO BAZAR,AMRITBAZAR,1718608355,PRIVATE,No
Jashore,Jhikargachha,115810,JHIKARGACHHA SAMMILANI GIRLS HIGH SCHOOL,KRISHNA NAGAR,JHIKARGACHA,1765201701,PRIVATE,Yes
Jashore,Jhikargachha,115811,RAGHUNATH NAGAR  SECONDARY SCHOOL,RAGHUNATH   NAGAR,RAGHUNATH NAGAR,1719020899,PRIVATE,Yes
Jashore,Jhikargachha,131148,JHIKARGACHA H. S  JUNIOR HIGH SCHOOL,JHIKARGACHA,JHIKARGACHA,1913561056,PRIVATE,No
Jashore,Jhikargachha,134341,KAWRIA B.C JUNIOR SCHOOL,KAWRIA,JHIKARGACHA,1740807824,PRIVATE,No
Jashore,Jhikargachha,135004,ASHINGRI ND MODEL SECONDARY GIRLS SCHOOL,ASHINGRI,SHIORDAH,1739649202,PRIVATE,No
Jashore,Jhikargachha,137341,SONAKUR GOVT. PRIMARY SCHOOL,SONAKUR,S.BAKRA,1920261399,GOVERNMENT PRIMARY,No
Jashore,Jhikargachha,137764,BARNAMALA BIDYAPITH KAMARPARA,KAMARPARA,SHIMULIA,1716464385,PRIVATE,No
Jashore,Keshabpur,115813,ADARSHA SECONDARY GIRL'S SCHOOL,BASUNTIA,MANGALKOT,1714972116,PRIVATE,Yes
Jashore,Keshabpur,115814,PANJIA SECONDARY SCHOOL,PANJIA,PANJIA,1309115814,PRIVATE,Yes
Jashore,Keshabpur,115815,BIDYANANDAKATI RASH BEHARI SECONDARY SCHOOL,MIRJAPUR,MAJIDPUR,1739187706,PRIVATE,Yes
Jashore,Keshabpur,115816,SUFALAKATI SECONDARY SCHOOL,SUFALAKATI,SARUTIA,1714740506,PRIVATE,Yes
Jashore,Keshabpur,115817,KATAKHALI HIGH SCHOOL,KALICHARANPUR,ARUA,1714662831,PRIVATE,Yes
Jashore,Keshabpur,115818,SHIKARPUR M.L. HIGH SCHOOL,SHIKARPUR,SHIKERPUR,1718405138,PRIVATE,Yes
Jashore,Keshabpur,115819,NARAYANPUR SECONDARY SCHOOL,NARAYANPUR,PANJIA,1309115819,PRIVATE,Yes
Jashore,Keshabpur,115820,SAGARDARI MICHAEL MADHUSUDAN INSTITUTION,SAGARDARI,SAGARDARI,1309115820,PRIVATE,Yes
Jashore,Keshabpur,115821,KESHABPUR PILOT GIRLS HIGH SCHOOL,KESHABPUR,KESHABPUR,1718834049,PRIVATE,Yes
Jashore,Keshabpur,115822,SATBARIASECONDARY SCHOOL,SATBARIA,TRIMOHINI,1714972023,PRIVATE,Yes
Jashore,Keshabpur,115823,BEGUMPUR HIGH SCHOOL,BEGUMPUR,BEGUMPUR,1309115823,PRIVATE,Yes
Jashore,Keshabpur,115824,GARBHANGA HIGH SCHOOL,GARBHANGA,DONGAGHATA,1726032715,PRIVATE,Yes
Jashore,Keshabpur,115825,BHANDER KHOLA SAMMILANI HIGH SCHOOL,BHANDERKHOLA,BHANDERKHOLA,1719629129,PRIVATE,Yes
Jashore,Keshabpur,115826,PROATAPPUR NIVARANI HIGH SCHOOL,PROATAPPUR,SHIKERPUR,17143905022,PRIVATE,Yes
Jashore,Keshabpur,115827,BHARAT BHAINA SECONDARY SCHOOL,BHARAT BHAINA,GOURIGHONA,1711355459,PRIVATE,Yes
Jashore,Keshabpur,115828,MANGALKOTE ML.HIGH SCHOOL,MANGALKOT,MANGALKOT,1914883953,PRIVATE,Yes
Jashore,Keshabpur,115829,SSG BARANDALI SECONDARY SCHOOL,BARANDALI,BARANDALI,1712814471,PRIVATE,Yes
Jashore,Keshabpur,115830,TEGHORI PALLI MONGAL HIGH SCHOOL,TEGHORI,TEGHORI,1309115830,PRIVATE,Yes
Jashore,Keshabpur,115831,BHALUKGHAR MULTILATERAL HIGH SCHOOL,BHALUKGHAR,BHALUKGHAR,1309115831,PRIVATE,Yes
Jashore,Keshabpur,115832,MULGRAM SECONDARY SCHOOL,MULGRAM,KESHABPUR,1709907682,PRIVATE,Yes
Jashore,Keshabpur,115833,CHINGRA IDEAL HIGH SCHOOL,CHINGRA,CHINGRA BAZAR,1720586551,PRIVATE,Yes
Jashore,Keshabpur,115834,BARENGA SAMMILANI BIDHYAPITH,BORENGA,BORENGA,1718829729,PRIVATE,Yes
Jashore,Keshabpur,115835,MONOHORNAGAR SECONDARY SCHOOL,MONOHORNAGAR,PANJIA,1309115835,PRIVATE,Yes
Jashore,Keshabpur,115836,KAKILAKHALI SAMMILANI GIRLS HIGH SCHOOL,KAKILAKHALI,BURIHATI,1309115836,PRIVATE,Yes
Jashore,Keshabpur,115837,PALLI UNNAYAN GIRLS HIGH SCHOOL,KALAGACHHL,ARUA,1724906667,PRIVATE,Yes
Jashore,Keshabpur,115839,PANJIA ADARSHA GIRLS HIGH SCHOOL,MADARDANGA,PANJIA,1715585346,PRIVATE,Yes
Jashore,Keshabpur,115840,CHUADANGA KRISHNA NAGAR HIGH SCHOOL,CHUADANGA,PANJIA,1715309423,PRIVATE,Yes
Jashore,Keshabpur,115841,KANAIDANGA HIGH SCHOOL,KANAIDANGA,ARUA,1712658950,PRIVATE,Yes
Jashore,Keshabpur,115842,PATHRA PALLY UNNAYAN HIGH SCHOOL,CHOTO PATHRA,BARENGA,1309115842,PRIVATE,Yes
Jashore,Keshabpur,115843,KOMORPOLE  GIRLS HIGH SCHOOL,KOMORPOLE,NUTUN MULGRAM,1729947654,PRIVATE,Yes
Jashore,Keshabpur,115844,BHALUKAGHAR GIRLSJUNIOR  SCHOOL,BHALUK GHAR,BHALUKGHAR,1746083410,PRIVATE,Yes
Jashore,Keshabpur,115845,NUTAN MULAGRAM HIGH SCHOOL,NUTAN MULAGRAM,NUTAN MULGRAM,1718704239,PRIVATE,Yes
Jashore,Keshabpur,115846,GOURIGHONA SOMMILONE HIGH SCHOOL,GOURIGHONA,GOURIGHONA,1718503940,PRIVATE,Yes
Jashore,Keshabpur,115847,VERCHI SECONDARY SCHOOL,VERCHI,VERCHI,1710861601,PRIVATE,Yes
Jashore,Keshabpur,115848,MAHADEB PUR R B S HIGH SCHOOL,MAHADEB PUR,SHURIGHATA BAZAR,1736127890,PRIVATE,Yes
Jashore,Keshabpur,115849,BASHBARIA HIGH SCHOOL,BASHBARIA,GOPSENA,1309115849,PRIVATE,Yes
Jashore,Keshabpur,115850,BURIHATI ML HIGH SCHOOL,BURIHATI,BURIHATI,1715973315,PRIVATE,Yes
Jashore,Keshabpur,115851,P. B. H HIGH SCHOOL,PARCHAKRA,BIDYANANDAKATI,1715384701,PRIVATE,Yes
Jashore,Keshabpur,115852,TRIMOHINE GIRL'S HIGH SCHOOL,CHADRA,TRIMOHINI,1712364214,PRIVATE,Yes
Jashore,Keshabpur,115853,BAISA SREERAMPUR SECONDARYSCHOOL,BAISA,KESHABPUR,10714971320,PRIVATE,Yes
Jashore,Keshabpur,115854,PANCHAROHI T.S SECONDARY SCHOOL,PANCHAROHI,BORENGA,1718573344,PRIVATE,Yes
Jashore,Keshabpur,115855,BAUSHALA GIRLS HIGH SCHOOL,BAUSHALA,BIDDANANDOKATHI,1712514770,PRIVATE,Yes
Jashore,Keshabpur,115856,TRIMOHINE HIGH SCHOOL,MIRJANOGOR,TRIMOHONEE,1718748951,PRIVATE,Yes
Jashore,Keshabpur,115857,HIZAL DANGA IDEAL SECONDARYSCHOOL,HIZALDANGA,BIDYANANDAKATI,1309115857,PRIVATE,Yes
Jashore,Keshabpur,115858,TITA BAZIT PUR M K B GIRLS SCHOOL,KHOPDOHI,BIDDANANDAJATI,1733184606,PRIVATE,Yes
Jashore,Keshabpur,115859,KESHABPUR MADHU SHIKSHA NIKETON HIGH SCHOOL,KESHABPUR ALTAPOAL 88,KESHABPUR,1719829966,PRIVATE,Yes
Jashore,Keshabpur,115860,MULGRAM JUNIOR GIRLS SCHOOL,MULGRAM,KESHABPUR,1729550421,PRIVATE,Yes
Jashore,Keshabpur,115861,RAGNAGOR B.M. HIGH SCHOOL,RAGNAGOR BAKABASHI,PANJIA,1728851897,PRIVATE,Yes
Jashore,Keshabpur,115862,SATAISHKATI B. D HIGH SCHOOL,SATAISHKATI,PANJIA,1718704324,PRIVATE,Yes
Jashore,Keshabpur,115863,S.M HIGH SCHOOL,SAGORDOU KATI,DONGAGHATA,1718451414,PRIVATE,Yes
Jashore,Keshabpur,115864,GARBHANGA SECONDARY GIRLS SCHOOL,MANDARDANGA,DONGAGHATA,1712884150,PRIVATE,Yes
Jashore,Keshabpur,115865,SATBARIA SECONDARY GIRL'S SCHOOL,SATBARIA,TRIMOHANI,1724846636,PRIVATE,Yes
Jashore,Keshabpur,115866,BURULI JR HIGH SCHOOL,BURULI,VERCHI,1713919851,PRIVATE,Yes
Jashore,Keshabpur,115867,ATANDA S. L. HIGH SCHOOL,ATANDA,BIDDANANDAKATI,1721588636,PRIVATE,Yes
Jashore,Keshabpur,115868,ARUA HIGH SCHOOL,ARUA,ARUA,1716487068,PRIVATE,Yes
Jashore,Keshabpur,115869,SREEPUR ADARSHA SECONDARY SCHOOL,SREEPUR,SAGARDARI,1309115869,PRIVATE,Yes
Jashore,Keshabpur,115870,RAZAKATI SHAHEED PRE ZIAUR RAHMAN HIGH SCHOOL,RAZAKATI,SURIGHATA BAZAR,1732220090,PRIVATE,Yes
Jashore,Keshabpur,115872,KARIAKHALI JR. GIRL'S SCHOOL,KARIAKHALI,BEGUMPUR,1724119551,PRIVATE,Yes
Jashore,Keshabpur,115873,DORMUTIA SAMMILONI SECONDARY GIRLS SCHOOL,DORMUTIA,NATUN MUL GRAM,1719818357,PRIVATE,Yes
Jashore,Keshabpur,115874,DOURMOTIA HIGH SCHOOL,DOURMUTIA,NEW MULGRAM,1309115874,PRIVATE,Yes
Jashore,Keshabpur,115875,KALIARY S.B.L.SECONDARY SCHOOL,KALIAROY,MONGALKOTE,1309115875,PRIVATE,Yes
Jashore,Keshabpur,115876,AULGATI IDEAL HIGH SCHOOL,AULGATI,BURIHATI,1309115876,PRIVATE,Yes
Jashore,Keshabpur,115877,KHATIAKHALI JUNIOR GIRLS SCHOOL,KHATIAKHALI,KESHABPUR,1731007889,PRIVATE,No
Jashore,Keshabpur,115878,BHADRAPOLLY JUNIOR GIRL'S SCHOOL,GOURIGHONA,GOURIGHONA,1719566929,PRIVATE,Yes
Jashore,Keshabpur,115879,M. M GOBINDAPUR HIGH SCHOOL,GOBINDAPUR,CHINGRABAZAR,1713910795,PRIVATE,Yes
Jashore,Keshabpur,115880,SREERAMPUR JUNIOR GIRL'S SCHOOL,SREERAMPUR,SHIKARPUR,1765006530,PRIVATE,No
Jashore,Keshabpur,115881,BAGA R N IDEAL HIGH SCHOOL,BAGA,SURIGHATA BAZAR,1827145426,PRIVATE,No
Jashore,Keshabpur,115882,ALTAPOLE  HIGH SCHOOL,ALTAPOLE,KESHABPUR,1714592884,PRIVATE,No
Jashore,Keshabpur,115883,SAGARDARI SONET JUNIOR SECONDARY GIRL'S SCHOOL,SAGARDARI,SAGARDARI,1309115882,PRIVATE,No
Jashore,Keshabpur,137336,PATHARGHATA GOVT. PRIMARY SCHOOL,MONOHARNAGAR,PAZIA,1731278608,GOVERNMENT PRIMARY,No
Jashore,Keshabpur,139212,BALIADANGA SARBAJONIN DEBALOY HIGH SCHOOL,BALIADANGA,KESHABPUR,1722127005,PRIVATE,No
Jashore,Kotwali,115952,SAKHINA  GIRLS HIGH SCHOOL,1088,JESSORE,1711667811,PRIVATE,No
Jashore,Kotwali,115953,FULBARI MODEL SCHOOL,"FULBARI, MODEL SCHOOL ROAD.",FULBARI BAZAR,1714341341,PRIVATE,Yes
Jashore,Kotwali,115954,SANKERPUR HIGH SCHOOL,SANKERPURà¦“à§Ÿà¦¾à¦°à§à¦¡ à¦¨à¦‚-à§­ à¦¹à§‹à¦²à§à¦¡à¦¿à¦‚ à¦¨à¦‚--à§§à§¨à§©à§ª-à§¦à§¦,CHANCHRA,1716406048,PRIVATE,Yes
Jashore,Kotwali,115955,MUNICIPAL PREPARATORY HIGH SCHOOL,"JOSSORE MUNICIPAL PARK, JESSORE",JESSORE,1915460790,PRIVATE,Yes
Jashore,Kotwali,115956,RUPDIA WEL FARE ACADEMY,JIRAT,RUPDIA,1718766311,PRIVATE,Yes
Jashore,Kotwali,115957,HASHIMPUR ML. HIGH SCHOOL,HASHIMPUR,HASHIPPUR,1968673649,PRIVATE,Yes
Jashore,Kotwali,115958,"JESSORE ZIILA SCHOOL, JESSAORE","KHARKI, MUJIB SHARAK, JESSORE.",JESSORE,1309115958,PUBLIC,No
Jashore,Kotwali,115959,SAMMILANI INSTITUTION,"50, LONE OFFICE PARA",JESSORE,1716352101,PRIVATE,Yes
Jashore,Kotwali,115960,JESSORE ADARSHA BILIKA BIDDALAYA,LOAN OFFICE PARA,JESSORE,1716118424,PRIVATE,Yes
Jashore,Kotwali,115961,CANTONMENT HIGH SCHOOL,JASHORE CANTONMENT,JASHORE CANTT,1769553172,PRIVATE,No
Jashore,Kotwali,115962,"JESSORE GOVT. GIRL'S HIGH SCHOOL, JESSORE",MUNSHI MEHERULLA ROAD,JESSOR SADAR,1781952530,PUBLIC,No
Jashore,Kotwali,115963,NUTAN KHAYERTALA SECONDARY SCHOOL,NUTAN KHAYERTALA,JASHORE,1309115963,PRIVATE,Yes
Jashore,Kotwali,115964,"POLICE LINE SECONDARY SCHOOL, JESSORE","PURATAN  KOSBA, HOLDING- 0218-00",JESSORE,1723076662,PRIVATE,Yes
Jashore,Kotwali,115965,SEVA SANGHA  GIRLS  HIGH SCHOOL,JASHORE  PAUROSOVA,JASHORE,1718256510,PRIVATE,Yes
Jashore,Kotwali,115966,"BADSHAH FAISAL ISLAMI UNSTITUTE EIDGAH, JESSORE","47, MUJIB ROAD",JASHORE,1309115966,PRIVATE,Yes
Jashore,Kotwali,115967,ABDUL BARI ML. SECONDARY SCHOOL,BARINAGAR,BARINAGAR,1715647465,PRIVATE,Yes
Jashore,Kotwali,115968,PULERHAT GIRLS HIGH SCHOOL,H 750,CHANCHRA,1733928190,PRIVATE,Yes
Jashore,Kotwali,115969,BAHADURPUR  HIGH  SCHOOL,BAHADURPUR,SHIKKABOARD,1819697119,PRIVATE,Yes
Jashore,Kotwali,115970,SHAHBAZ PUR HIGH SCHOOL,SHAHBAZPUR,TIRERHAT,1917080295,PRIVATE,Yes
Jashore,Kotwali,115971,PROGOTI   MADDHAMIK  BALIKA  BIDALAY,BALIADANGA,JESSORE,1717115153,PRIVATE,Yes
Jashore,Kotwali,115972,BADSHAH FAISAL ISLAMI INSTITUTE (RES)NEW TOWN,UPOSOHOR 5 NO SECTOR,SHIKKHA BOARD,1718182282,PRIVATE,Yes
Jashore,Kotwali,115973,ABDUS SAMAD MEMORIAL ACADEMY,VOLA TANK ROAD,JESSORE,1711265039,PRIVATE,Yes
Jashore,Kotwali,115975,KHAJURA M. N. MITRA SECONDARY SCHOOL,GAHERPUR,GOURABNAGAR,1718845012,PRIVATE,Yes
Jashore,Kotwali,115976,MUNSHI  MEHER  ULLAH ACADEMY,21 NO  JHAUDIA,CHANDUTIA,1965432050,PRIVATE,Yes
Jashore,Kotwali,115979,MUSLIM ACADEMY,HAJRAT SHAH,JESSORE SADAR,1712447144,PRIVATE,Yes
Jashore,Kotwali,115980,SACRED HEART  HIGH SCHOOL,11 NO. SNETH ROAD,JESSORE-7400,1727972640,PRIVATE,Yes
Jashore,Kotwali,115981,BAJE DURGAPUR HIGH SCHOOL,BAJE DURGAPUR,DEARA,1712814194,PRIVATE,Yes
Jashore,Kotwali,115982,CHHATIAN TALA CHURMONKATI HIGH SCHOOL,CHHATIANTALA,CURAMANKATI,1716199708,PRIVATE,Yes
Jashore,Kotwali,115983,NEWTOWN  SECONDARY  GIRLS  SCHOOL,05 NO UPOSOHOR,NEW TOWN,1716848691,PRIVATE,Yes
Jashore,Kotwali,115984,JANAL  BADHAL  HIGH  SCHOOL,JANGALBADHAL,JANGALBADHAL,1309115984,PRIVATE,Yes
Jashore,Kotwali,115985,ISLAMIA GIRLS HIGH SCHOOL,HARINNATH DATTA LANE,JESSORE,1911128087,PRIVATE,Yes
Jashore,Kotwali,115986,HAMIDPUR ML HIGH SCHOOL,HAMIDPUR,HAMIDPUR,1749447027,PRIVATE,Yes
Jashore,Kotwali,115987,AYSHA ADARSHA HIGH SCHOOL,HUDA JOGOMOHONPURR,HASHIMPUR,1715538301,PRIVATE,Yes
Jashore,Kotwali,115988,ICHHALI SECONDARY SCHOOL,ICHHALI,HASHIMPUR,1719766921,PRIVATE,Yes
Jashore,Kotwali,115989,LEBUTALA HIGH SCHOOL,LEBUTALA,LEBUTALA,1710700457,PRIVATE,Yes
Jashore,Kotwali,115990,A D P SAMMILANI SECONDARY SCHOOL,ANDOILPOTA,JAHURPUR,1716840140,PRIVATE,Yes
Jashore,Kotwali,115991,KASHIMPUR HIGH SCHOOL,KASHIMPUR,HASHIMPUR,1722275502,PRIVATE,Yes
Jashore,Kotwali,115992,PULERHAT HIGH SCHOOL,CHANCHRA,CHANCHRA,1716187758,PRIVATE,Yes
Jashore,Kotwali,115993,GHUNI HIGH SCHOOL,GHUNI,GHUNI,1760665041,PRIVATE,Yes
Jashore,Kotwali,115994,TALBARIA ML HIGH SCHOOL,TALBARIYA,TALBARIA,1714960554,PRIVATE,Yes
Jashore,Kotwali,115995,RUDRAPUR B.L.HIGH SCHOOL,RUDRAPUR ,RUDRAPUR,1309115995,PRIVATE,Yes
Jashore,Kotwali,115996,NAMEJ SARDER SECONDARY SCHOOL,RAMNOGOR,RAJARHAT,1739282645,PRIVATE,Yes
Jashore,Kotwali,115997,JAGANNATHPUR HIGH SCHOOL,JAGANNATHPUR,SEKHHATI,1721687876,PRIVATE,Yes
Jashore,Kotwali,115998,MAHAMUDUR RAHMAN  ML.  HIGH SCHOOL,0744-00  GHOPE NOAPARA,JESSORE,1720612137,PRIVATE,Yes
Jashore,Kotwali,115999,TIRERHAT SHAIHD IDRIS MEMO HIGH SCHOOL,TIRERHAT,TIRERHAT,1717027139,PRIVATE,Yes
Jashore,Kotwali,116000,GHRULIA SECONDARY SCHOOL,GHURULIA,TALBARIA,1714252599,PRIVATE,Yes
Jashore,Kotwali,116001,SURA SECONDARY SCHOOL,SURA,CHHATIANTALA,1717009636,PRIVATE,Yes
Jashore,Kotwali,116002,NARENDRAPUR HIGH SCHOOL,NARENDRAPUR,NARENDRAPUR,1851511647,PRIVATE,Yes
Jashore,Kotwali,116003,SHANKHARI  GATI ML HIGH  SCHOOL,SHANKHARIGATI,SHANKHARIGATI,1918295706,PRIVATE,Yes
Jashore,Kotwali,116004,DEAPARA HIGH SCHOOL,DEAPARA,MATHABHANGA,1711249171,PRIVATE,Yes
Jashore,Kotwali,116006,RUPDIA SAHID SMRITEE GIRL'S HIGH SCHOOL,RUPDIA,RUPDIA,1930791343,PRIVATE,Yes
Jashore,Kotwali,116007,PANCH BARIA GIRL'S HIGH SCHOOL,PANCH BARIA,SHIKKABOARD JESSORE,1717008947,PRIVATE,Yes
Jashore,Kotwali,116008,MUKTESHWARI HIGH SCHOOL,VEKUTIA,VEKUTIA,1309116008,PRIVATE,Yes
Jashore,Kotwali,116009,SARAPOLE HIGH SCHOOL,SARAPOLE,CHANCHRA,1738225196,PRIVATE,Yes
Jashore,Kotwali,116010,MUNSEF PUR IDEAL HIGH SCHOOL,MUNSEFPUR,RUPDIA,1309116010,PRIVATE,Yes
Jashore,Kotwali,116011,NARANGALI SAMMILITA SECONDARY SCHOOL,NARANGALI,HALSA,1727041769,PRIVATE,Yes
Jashore,Kotwali,116012,DANBIR HAJI MD MOHASIN HIGH SCHOOL,MURALI,RAJARHAT,1928295255,PRIVATE,Yes
Jashore,Kotwali,116013,ABDUL GAFUR MEMORIAL SECONDARY SCHOOL,127,NATUAPARA,1718870025,PRIVATE,Yes
Jashore,Kotwali,116014,AMBATTALA SECONDARY  SCHOOL,07 NO  CHURAMONKATI,SAJIALI,1712710250,PRIVATE,Yes
Jashore,Kotwali,116015,JESSORE NIGHT  HIGH  SCHOOL,NIL ROTONDHOR ROAD,JESSORE HEAD,1309116015,PRIVATE,Yes
Jashore,Kotwali,116016,KHARICHADANGA HIGH SCHOOL,11 NO  RAM NAGAR,KUADA  BAZAR,1717511094,PRIVATE,Yes
Jashore,Kotwali,116017,SATIGHATA  HIGH SCHOOL,KAMALPUR,SATIGHATA BAZAR,1819698587,PRIVATE,Yes
Jashore,Kotwali,116018,JAYENTA HIGH SCHOOL,JAYENTA,SHAKHARIGATI,1949643870,PRIVATE,Yes
Jashore,Kotwali,116019,KHOJAR HAT SECONDARY SCHOOL,KHOJAR HAT,KHOJARHAT,1918813956,PRIVATE,Yes
Jashore,Kotwali,116020,MEGHLA  HIGH  SCHOOL,BORO MEGHLA,GAZIR DARGA,1718317943,PRIVATE,Yes
Jashore,Kotwali,116021,"BIMAN BANDAR BIDYALOYA, JESSORE",BIMAN BANDAR,AIR BASE,1716164632,PRIVATE,Yes
Jashore,Kotwali,116022,KACHUA HIGH SCHOOL,KACHUA,KACHUA,1718834309,PRIVATE,Yes
Jashore,Kotwali,116023,PURBO BASHUNDIA GIRL'S HIGH SCHOOL,BASUNDIA,BASUNDIA,1718550853,PRIVATE,Yes
Jashore,Kotwali,116024,MOMIN NAGAR SECONDARY SCHOOL,NOWDAGRAM,NOWDAGRAM,1719573117,PRIVATE,Yes
Jashore,Kotwali,116025,UPASHAHAR HIGH SCHOOL,UPASHAR,NATUN UPASHAHAR,1718927317,PRIVATE,Yes
Jashore,Kotwali,116026,SULTANPUR NURUL ISLAM SECONDARY SCHOOL,SULTANPUR,HAMIDPUR,1726933603,PRIVATE,Yes
Jashore,Kotwali,116027,K J H ISLAMY ACADEMY HIGH SCHOOL ,KISMOTHAIBATPUR,LEBUTALA,1725555124,PRIVATE,Yes
Jashore,Kotwali,116028,KAZI SHAMSUL HUDA HIGH SCHOOL,DAHAR PARA,BARINAGAR,1716779678,PRIVATE,Yes
Jashore,Kotwali,116029,BALIA  VEKUTIA  A  HIGH  SCHOOL,BALIA VEKUTIA,VEKUTIA,1774882780,PRIVATE,Yes
Jashore,Kotwali,116030,FULBARI SIDDIN AWOLIA SECONDARY SCHOOL,FULBARI,FULBARI BAZAR,1724784955,PRIVATE,Yes
Jashore,Kotwali,116031,SHEELA RAY CHOWODHURY HIGH SCHOOL,BIRAMPUR,SHIKHA BOARD,1834625765,PRIVATE,Yes
Jashore,Kotwali,116032,KAZIPUR HIGH SCHOOL,KAZIPUR,RAJARHAT,1718802783,PRIVATE,Yes
Jashore,Kotwali,116033,CHANCHRA HIGH SCHOOL,CHANCHRA,CHANCHRA,1724038994,PRIVATE,Yes
Jashore,Kotwali,116034,DAITALA ADARSHA SECONDARY SCHOOL,DAITALA,FATEHPUR,1915858517,PRIVATE,Yes
Jashore,Kotwali,116035,MAHIDIA HIGH SCHOOL,MAHIDIA,RUDDRAPUR,1715384951,PRIVATE,Yes
Jashore,Kotwali,116036,C.A.G.M HIGH SCHOOL,CHANDUTIA,CHANDUTIA,1715671365,PRIVATE,Yes
Jashore,Kotwali,116037,B.M.S. JUNIOR SECONDARY SCHOOL MOBAROKKATI,MOBAROKKATI -H-17,RAJARHAT,1309116037,PRIVATE,No
Jashore,Kotwali,116038,B.M.S.JUNIOR SCHOOL BALADANGA,BALADANGA,RAJARHAT,1729948323,PRIVATE,No
Jashore,Kotwali,116039,BORDER GUARD PUBLIC SCHOOL JESSORE,JHUMJHUMPUR,JESSORE,1715671169,PRIVATE,Yes
Jashore,Kotwali,116040,B. R. B SECONDARY SCHOOL,RAJAPUR,FATHEHPUR,1726114709,PRIVATE,No
Jashore,Kotwali,116041,SHEKHATI SHAFIAR RAHMAN MODEL ACADEMY,TOROF NOAPARA,EDUCATION BOARD,1718249779,PRIVATE,Yes
Jashore,Kotwali,116042,BALARAMPUR ADARSHA SECONDARY SCHOOL,BALARAMPUR,RUPDIA BAZAR,1309116042,PRIVATE,Yes
Jashore,Kotwali,116043,KHOLADANGA ADARSHA JUNIOR SECONDARY GIRLS SCHOOL,KHOLADANGA,JANGOLBADHAL ,1747310184,PRIVATE,No
Jashore,Kotwali,116044,DAKATIA HIGH SCHOOL,DAKATIA,NOWDAGRAM,1718891205,PRIVATE,Yes
Jashore,Kotwali,116045,ANJUMAN ARA ACADEMY,PURATON KOSBA,JASHORE,1718624587,PRIVATE,Yes
Jashore,Kotwali,116046,RUPDIA ADARSHA JR.SCHOOL,CHANCHARA,RUDRAPUR,1710127059,PRIVATE,No
Jashore,Kotwali,116047,JASHORE UNIVERSITY OF SCIENCE AND TECHNOLOGY (JUST) SCHOOL AND COLLEGE,SHAMNAGAR,SAJIALI,1309116047,PRIVATE,Yes
Jashore,Kotwali,116048,AMEENAH AHMED G. T. MODEL SECONDARY GIRLS SCHOOL,BARA GOPALPUR,TALBARIA,1719730136,PRIVATE,No
Jashore,Kotwali,116049,MALONCHI JUNIOR HIGH SCHOOL,MALONCHI,VAKUTIA,1725875196,PRIVATE,No
Jashore,Kotwali,116050,BAGDANGA JUNIOR HIGH SCHOOL,BAGDANGA,DUGACHIA,1720639989,PRIVATE,No
Jashore,Kotwali,116116,AMDABAD SECONDARY SCHOOL,AMDABAD,AMDABAD,1717615073,PRIVATE,Yes
Jashore,Kotwali,135931,"BARNAMALA EDAS SCHOOL, JESSORE",PURBA BARANDIPARA,JESSORE,1721185871,PRIVATE,No
Jashore,Kotwali,135932,JESS RESIDENTIAL PRE-CADET SCHOOL,PURBA BARANDIPARA,JESSORE,1816133907,PRIVATE,No
Jashore,Kotwali,136840,JESSORE COLLECTORATE SCHOOL,"1267, M.M. ALI ROAD",JESSORE,1719955858,PRIVATE,No
Jashore,Kotwali,137063,CANTONMENT BOARD JUNIOR SCHOOL,SHAHID HYMAYET SARAK,JESSORE CANTONMENT,1711950026,PRIVATE,No
Jashore,Kotwali,137343,4NO. KODALIA GOVT. PRIMARY SCHOOL,KODALIA,LEBUTALA,1721006022,GOVERNMENT PRIMARY,No
Jashore,Kotwali,137765,BARNAMALA BIDYAPITH JESSORE,CHHUTIPUR,JESSORE,1705410311,PRIVATE,No
Jashore,Kotwali,137783,ABDUL GAFUR ACADEMY,ABU TALEB ROAD,JASHORE,1309137783,PRIVATE,No
Jashore,Kotwali,138324,BIRSRESHTHA NUR MOHAMMAD NATIONAL CADET SCHOOL,NILGONJ,JESSORE,1710749312,PRIVATE,No
Jashore,Kotwali,139166,BIR MUKTIJODDHA FASHIAR RAHMAN JUNIOR HIGH SCHOOL,CHHILUMBARIA,NARENDRAPUR,1735786350,PRIVATE,No
Jashore,Manirampur,116117,KULTIA GIRLS HIGH SCHOOL,KULTIA,MASIAHATI,1718802078,PRIVATE,Yes
Jashore,Manirampur,116118,MONIRAMPUR GOVT. GIRLS HIGH SCHOOL,MONIRAMPUR,MONIRAMPUR,1714731606,PUBLIC,No
