DISTRICT,UPAZILA,EIIN,INSTITUTE_NAME,ADDRESS,POST,MOBAILE,MANAGEMENT,MPO
Natore,Bagatipara,123848,CHANDPUR RAFATULLA SONAR HIGH SCHOOL,DUMRAI,SONAPUR,1784746652,PRIVATE,Yes
Natore,Bagatipara,123849,HIZLI SONAPUR HIGH SCHOOL,HIZLI SONAPUR,SONAPUR BAZAR,1719735218,PRIVATE,Yes
Natore,Bagatipara,123850,EKDALA HIGH SCHOOL,TOKINOGAR,PANKA,1710059210,PRIVATE,Yes
Natore,Bagatipara,123851,SAILKONA HIGH SCHOOL,SAILKONA,LAKHANHATI,1309123851,PRIVATE,Yes
Natore,Bagatipara,123852,BATIKAMARI HIGH SCHOOL,BATIKAMARI,DAYARAMPUR,1720582743,PRIVATE,Yes
Natore,Bagatipara,123853,RAHIMANPUR HIGH SCHOOL,RAHIMANPUR,BANSHBARIA,1309123853,PRIVATE,Yes
Natore,Bagatipara,123854,CHITHOLIA B.L. HIGH SCHOOL,CHITHOLIA,LOCKMAN PUR,1730190635,PRIVATE,Yes
Natore,Bagatipara,123855,DOBILA  HIGH SCHOOL,KARAMDASI,JAMNAGAR,1714656408,PRIVATE,Yes
Natore,Bagatipara,123856,TAMALTOLA IDEAL GIRLS HIGH SCHOOL,CHAK HARIRAMPUR,TAMALTOLA,1309123856,PRIVATE,Yes
Natore,Bagatipara,123857,SALAINAGOR HIGH SCHOOL,SALAINAGOR,PANKA,1309123857,PRIVATE,Yes
Natore,Bagatipara,123858,MADHAB BARIA HIGH SCHOOL,SEK PARA,SONAPUR,1309123858,PRIVATE,Yes
Natore,Bagatipara,123860,YEASINPUR GIRL'S HIGH SCHOOL,YEASINPUR,YASINPUR,1712548968,PRIVATE,Yes
Natore,Bagatipara,123861,BORALGHAT GIRLS HIGH SCHOOL.,RAHIMANPUR,BASBARIA,1714657468,PRIVATE,Yes
Natore,Bagatipara,123862,LAKSHMANHATI SCHOOL AND COLLEGE,LAKSHMANHATI,LAKSHMANHATI,1713737886,PRIVATE,Yes
Natore,Bagatipara,123863,GOFURABAD IDEAL HIGH SCHOOL,CHITHOLIA,LOKMANPUR,1733273798,PRIVATE,Yes
Natore,Bagatipara,123864,CHALK GOASH BEGUNIA HIGH SCHOOL,BEGUNIA,TAMALTALA,1718842498,PRIVATE,Yes
Natore,Bagatipara,123865,MURADPUR PANCHURIA ADARSH HIGH SCHOOL,MURADPUR,LAKHANHATI,1309123865,PRIVATE,Yes
Natore,Bagatipara,123866,BAZRAPUR JUNIOR SCHOOL,BAZRAPUR,KALIKAPUR,1719867031,PRIVATE,No
Natore,Bagatipara,123869,NANDIKUJA  JUNIOR  SCHOOL,NANDIKUJA,DAYARAMPUR,1714944148,PRIVATE,Yes
Natore,Bagatipara,123870,CHAKMOHAPUR HIGH SCHOOL,CHAKMOHAPUR,LOKMANPUR,1714761909,PRIVATE,Yes
Natore,Bagatipara,123871,SHAIL KONA LABORATORY  GIRLS HIGH SCHOOL,SHAIL KONA,NAZIRPUR,1712152655,PRIVATE,No
Natore,Bagatipara,123872,DUMRAI  CHARPARA  JU.  GIRLS  SCHOOL,DUMRAI,SONAPUR,1978284326,PRIVATE,No
Natore,Bagatipara,137220,PERABARIA MODEL GOVT. PRIMARY SCHOOL,PERABARIA,BAGATIPARA,1718091585,GOVERNMENT PRIMARY,No
Natore,Baraigram,123894,GOPALPUR HIGH SCHOOL, GOPALPUR ,GORMATI,1715649620,PRIVATE,Yes
Natore,Baraigram,123895,AGRAN HIGH SCHOOL,AGRAN,AGRAN,1712247485,PRIVATE,Yes
Natore,Baraigram,123896,MOUKHARA ISLAMIA GIRLS HIGH SCHOOL,MOUKHARA,NoWPARAHAT,1309123896,PRIVATE,Yes
Natore,Baraigram,123897,KACHUGARI FAKIRBARI HIGH SCHOOL,KACHUGARI,DHARABARISHA,1710729830,PRIVATE,Yes
Natore,Baraigram,123898,JAGARANY BIDDA NIKETAN,BAGHAT,LUXMICHAMARI,1309123898,PRIVATE,Yes
Natore,Baraigram,123899,CHANDAI HIGH SCHOOL,CHANDAI,CHANDAI HAT,1710794882,PRIVATE,Yes
Natore,Baraigram,123900,DEWSHIN  HIGH  SCHOOL,DEWSHIN,GORMATI,1716983477,PRIVATE,Yes
Natore,Baraigram,123901,UPAL SHAHAR HIGH SCHOOL,UPAL-SHAHAR,NOWPARA HAT,1309123901,PRIVATE,Yes
Natore,Baraigram,123902,PARKOL BILATERAL HIGH SCHOOL,PARKOL,BARAIGRAM,1718056192,PRIVATE,Yes
Natore,Baraigram,123903,DWARIKUSHI-PROTAPUR  HIGH SCHOOL,DWARIKUSHI,RAMAESHWARPUR,1309123903,PRIVATE,Yes
Natore,Baraigram,123904,KOIDIMA HIGH SCHOOL,KAIDIMA,AHAMEDPUR,1720668113,PRIVATE,Yes
Natore,Baraigram,123905,BONPARA HIGH SCHOOL,BONPARA,HAROA,1309123905,PRIVATE,Yes
Natore,Baraigram,123906,JOARI  HIGH SCHOOL,JOARI,JOARI,1309123906,PRIVATE,Yes
Natore,Baraigram,123907,PANCHBARIA HIGH SCHOOL,PANCHBARIA,PANCHBARIA,1309123907,PRIVATE,Yes
Natore,Baraigram,123908,KAMARDAH HIGH SCHOOL,KAMARDAH,AHAMEDPUR BAZAR,1714603941,PRIVATE,Yes
Natore,Baraigram,123909,SREERAMPUR S. HIGH SCHOOL,SREERAMPUR,HABIBABAD,1718091240,PRIVATE,Yes
Natore,Baraigram,123910,RAJAPUR HIGH SCHOOL,RAJAPUR,RAJAPUR HAT,1716385446,PRIVATE,Yes
Natore,Baraigram,123911,BARAIGRAM PAILOT HIGH SCHOOL,PHC (NG)15,BARAIGRAM,1716745425,PRIVATE,Yes
Natore,Baraigram,123912,JONAIL M.L.HIGH SCHOOL,JONAIL,JONAIL,1309123912,PRIVATE,Yes
Natore,Baraigram,123913,ST. LOUIS HIGH SCHOOL,PERBARNI,JONAIL,1767463041,PRIVATE,Yes
Natore,Baraigram,123914,TIRAIL HIGH SCHOOL,TIRAIL,JOYARI,1740546579,PRIVATE,Yes
Natore,Baraigram,123916,NISCHINTAPUR B.L.HIGH SCHOOL,NISCHINTAPUR,RAHMATPUR BAZAR,1309123916,PRIVATE,Yes
Natore,Baraigram,123917,MOUKHARA HIGH SCHOOL,MOUKHARA,NOWPARA HAT,1717081888,PRIVATE,Yes
Natore,Baraigram,123918,MERI GACHHA B.L HIGH SCHOOL,MERIGACHHA,LAKSHICHAMARI,1778680488,PRIVATE,Yes
Natore,Baraigram,123919,ADGRAM SHAHID SHAHJAHAN HIGH SCHOOL,ADGRAM,JONAIL,1731919250,PRIVATE,Yes
Natore,Baraigram,123920,BARAIGRAM GIRLS HIGH SCHOOL,PHL(NG)14,BARAIGRAM,1712413199,PRIVATE,Yes
Natore,Baraigram,123921,NAGAR HIGH SCHOOL,NAGAR,NAGAR,1309123921,PRIVATE,Yes
Natore,Baraigram,123922,BEGUM ROKEYA GIRLS HIGH SCHOOL,BONPARA ,HARUA,1747043311,PUBLIC,Yes
Natore,Baraigram,123923,AHMEDPUR M.H. HIGH SCHOOL,AHMEDPUR,AHMEDPUR,1309123923,PRIVATE,Yes
Natore,Baraigram,123924,RAMA GARI HIGH SCHOOL,RAMA GARI,RAMAGARI,1724223682,PRIVATE,Yes
Natore,Baraigram,123925,RAYNA BHOROT SARKAR BARI HIGH SCHOOL,RAYNA BHOROT,LAXMIKOLE,1714569346,PRIVATE,Yes
Natore,Baraigram,123926,BAHIMALI HIGH SCHOOL,BAHIMALI,HARUA,1740886945,PRIVATE,Yes
Natore,Baraigram,123927,KACHUA HIGH SCHOOL,KACHUA HIGH SCHOOL,RAJAPUR HAT,1718823619,PRIVATE,Yes
Natore,Baraigram,123928,MAJGAON  HIGH SCHOOL,MAJGAON,HAROA,1309123928,PRIVATE,Yes
Natore,Baraigram,123929,BHANDAR DAHA HIGH SCHOOL,BHANDAR DAHA,CHANDAIHAT,1720214433,PRIVATE,Yes
Natore,Baraigram,123930,KURSHAIT  GIRLS  HIGH  SCHOOL,KURSHAIT,NAGAR,1710873377,PRIVATE,Yes
Natore,Baraigram,123931,KRISHNAPUR JUNIOR SCHOOL,KRISHNAPUR,GARMATI,1719549764,PRIVATE,Yes
Natore,Baraigram,123932,RAMESHWARPUR  HIGH SCHOOL,RAMESHWARPUR,RAMESHWARPUR,1711411237,PRIVATE,Yes
Natore,Baraigram,123933,PANCHBARIA GIRLS HIGH SCHOOL,PANCHBARIA,PANCHBARIA,1309123933,PRIVATE,Yes
Natore,Baraigram,123934,DIARGARFA KHAIRASH (D K) HIGH SCHOOL,DIAR GARFA,CHANDAI HAT,1709011605,PRIVATE,Yes
Natore,Baraigram,123935,AHAMEDPUR ADORSHO  GIRLS HIGH SCHOOL,AHAMEDPUR,AHAMEDPUR,1309123935,PRIVATE,Yes
Natore,Baraigram,123936,GARMATI GIRLS HIGH SCHOOL,GARMATI,GARMATI,1717450940,PRIVATE,Yes
Natore,Baraigram,123938,MANIKPUR JUNIOR SCHOOL,MANIKPUR,HAROWA,1675049906,PRIVATE,No
Natore,Baraigram,123940,BAGDOB JUNIOR SCHOOL,BAGDOB,LAXMIKOL,1309123940,PRIVATE,Yes
Natore,Baraigram,123942,CHANDIPUR JUNIOR HIGH SCHOOL,CHANDIPUR,WALIA,1716720704,PRIVATE,No
Natore,Baraigram,134231,MAJGAON HIGH SCHOOL(UTTAR),MAJGAON,HAROA,1715974689,PRIVATE,No
Natore,Baraigram,134763,S.R. PATWARY QUALITY EDUCARE INSTITUTE,KALIKAPUR,HAROA,1856433940,PRIVATE,No
Natore,Baraigram,137219,MOSHINDA GOVT. PRIMARY SCHOOL,MOSHINDA,PANCHBARIA,1309137219,GOVERNMENT PRIMARY,No
Natore,Gurudaspur,123980,DOSTONANOGOR J.H. SCHOOL,DOSTONANOGOR,NAZIRPUR HAT,1712704215,PRIVATE,No
Natore,Gurudaspur,123981,BRIPATHURIA BL HIGH SCHOOL,BRIPATHURIA,BRI PATHURIA,1712439266,PRIVATE,Yes
Natore,Gurudaspur,123982,HANSMARI M. UDDIN MODEL HIGH SCHOOL,HANSMARI,KACHIKATA,1716303659,PRIVATE,Yes
Natore,Gurudaspur,123983,BIAGHAT HIGH SCHOOL,BIAGHAT,HAT GURODASPUR,1716697682,PRIVATE,Yes
Natore,Gurudaspur,123984,GURUDASPUR PILOT GOVT. HIGH SCHOOL,GURUDAS PUR,HAT GURUDASPUR,1728232999,PUBLIC,Yes
Natore,Gurudaspur,123986,NAZIR PUR HIGH SCHOOL,"288, 319/ NAZIR PUR",NAZIRPUR,1718442412,PRIVATE,Yes
Natore,Gurudaspur,123987,KHUBJIPUR MULTILATERAL HIGH SCHOOL,KHUBJIPUR,KHUBJIPUR,1715651446,PRIVATE,Yes
Natore,Gurudaspur,123988,NAWPARA BL. HIGH SCHOOL,NAWPARA,NAWPARA HAT,1309123988,PRIVATE,Yes
Natore,Gurudaspur,123989,DHARABARISHA HIGH SCHOOL,DHARABARISHA,DHARABARISHA,1309123989,PRIVATE,Yes
Natore,Gurudaspur,123990,PURULIA ADARSHA ML HIGH SCHOOL,PURULIA,PURULIA,1309123990,PRIVATE,Yes
Natore,Gurudaspur,123991,AGRO  TECHNICAL  M.L HIGH SCHOOL SHIKARPUR,SHIKARPUR,SHIKARPUR,1715367186,PRIVATE,Yes
Natore,Gurudaspur,123992,RASHID PUR MULTILATERAL HIGH SCHOOL,RASHIDPUR,NOWPARAHAT,1309123992,PRIVATE,Yes
Natore,Gurudaspur,123993,POAL SHURA PATPARA M.L. HIGH SCHOOL,PATPARA,PATPARA,1722828695,PRIVATE,Yes
Natore,Gurudaspur,123994,CHAPILA HIGH SCHOOL,BAKIBEGPUR,BRI- PATHURIA,1712106960,PRIVATE,Yes
Natore,Gurudaspur,123995,CHANDRA PUR HIGH SCHOOL,CHANDRA PUR,PURULIA,1713643431,PRIVATE,Yes
Natore,Gurudaspur,123996,SREEPUR ADARSHA GIRLS HIGH SCHOOL,SREEPUR,KHUBJIPUR,1718880252,PRIVATE,Yes
Natore,Gurudaspur,123997,MORIAM MEMORIAL GIRLS  HIGH SCHOOL,NAZIRPUR,NAZIRPUR HAT,1718891693,PRIVATE,Yes
Natore,Gurudaspur,123998,DHANURA GIRLS HIGH SCHOOL,DHANURA ,PURULIYA,1718020230,PRIVATE,Yes
Natore,Gurudaspur,123999,MASHINDA SECONDARY SCHOOL,MASHINDA,SIKARPUR,1712866611,PRIVATE,Yes
Natore,Gurudaspur,124000,DHANURA HIGH SCHOOL,DHANURA,PURULIA,1712990822,PRIVATE,Yes
Natore,Gurudaspur,124001,MOKIM PUR JUNIOR HIGH SCHOOL,MOKIM PUR,NOWPARAHAT,1716966813,PRIVATE,Yes
Natore,Gurudaspur,124002,SONABAZU HIGH SCHOOL,SONABAZU,PATPARA,1729123674,PRIVATE,Yes
Natore,Gurudaspur,124003,CHANCHKOIR SHAHEEDA KASHAM PAURO GIRLS SCHOOL,MODDHOM PARA,CHACHKAIR,1718183516,PRIVATE,Yes
Natore,Gurudaspur,124005,SHIDHULI JUNIOR HIGH SCHOOL,SHIDHULI,DHARABARISA,1727915341,PRIVATE,No
Natore,Gurudaspur,124006,DARIKACHIKATA IDEAL JUNIOR GIRLS SCHOOL,DARIKACHIKATA,KACHIKATA,1735453944,PRIVATE,No
Natore,Gurudaspur,130633,SHAHID MOBIDUL ISLAM MEMORIAL  HIGH SCHOOL,UTTAR NARIBARI,GURUDAS PUR,1712362884,PRIVATE,No
Natore,Gurudaspur,137835,JHAUPARA GOVT. PRIMARY SCHOOL,JHAUPARA,PATPARA,1712990696,GOVERNMENT PRIMARY,No
Natore,Lalpur,124038,DUSH PARA ADORSHO  HIGH SCHOOL,DUSH PARA,SALAMPUR,1712007157,PRIVATE,Yes
Natore,Lalpur,124039,LALPUR SREE SUNDARY PILOT HIGH SCHOOL,LALPUR,LALPUR,1715324341,PRIVATE,Yes
Natore,Lalpur,124040,CHAK NAJIRPUR HIGH SCHOOL,CHAK NAJIRPUR,WALIA,1737371420,PRIVATE,Yes
Natore,Lalpur,124041,CHANDPUR (1) HIGH SCHOOL,CHANDPUR,PANCH BARIA,1718708266,PRIVATE,Yes
Natore,Lalpur,124042,GOVT. KARIMPUR HIGH SCHOOL,KARIM PUR,ABDUL PUR,1309124042,PUBLIC,Yes
Natore,Lalpur,124043,WALIA HIGH SCHOOL,WALIA,WALIA,1724036642,PRIVATE,Yes
Natore,Lalpur,124044,SALAMPUR HIGH SCHOOL,SALAMPUR,SALAMPUR,1737617297,PRIVATE,Yes
Natore,Lalpur,124045,NANDARAYPUR HIGH SCHOOL,NANDA,WALIA,1720264770,PRIVATE,Yes
Natore,Lalpur,124046,PAIK PARA HIGH SCHOOL,PAIK PARA,BERILA BARI,1712943545,PRIVATE,Yes
Natore,Lalpur,124047,BILMARIA HIGH SCHOOL,MOHARKAYA,BIL MARIA,1740654975,PRIVATE,Yes
Natore,Lalpur,124048,KALASH NAGAR HIGH SCHOOL,KALASH NAGAR,RAKSHA,1309124048,PRIVATE,Yes
Natore,Lalpur,124049,NORTH BENGAL SUGAR MILLS HIGH SCHOOL,GOPALPUR,GOPALPUR,1309124049,PRIVATE,Yes
Natore,Lalpur,124050,RAKSHA HIGH SCHOOL,RAKSHA,RAKSHA,1718482622,PRIVATE,Yes
Natore,Lalpur,124051,BARAMHATI SAMABAY HIGH SCHOOL,BARAMHATI,GOPALPUR,1757480673,PRIVATE,Yes
Natore,Lalpur,124052,BILMARI GIRLS HIGH SCHOOL,BILMARIA,BILMARIA,1309124052,PRIVATE,Yes
Natore,Lalpur,124053,GOPALPUR HIGH SCHOOL,GOPALPUR,GOPALPUR,1718210096,PRIVATE,Yes
Natore,Lalpur,124054,DHUPOIL HIGH SCHOOL,DHUPOIL,DAYARAMPUR,1716724118,PRIVATE,Yes
Natore,Lalpur,124055,DAIR PARA HIGH SCHOOL,DAIR PARA,GOPALPUR,1716359378,PRIVATE,Yes
Natore,Lalpur,124056,BOALIA PARA M.S. HIGH SCHOOL,BOALIA PARA,SALAMPUR,1309124056,PRIVATE,Yes
Natore,Lalpur,124057,KADIMCHILAN HIGH SCHOOL,KADIMCHILAN,KADIM CHILAN,1721031568,PRIVATE,Yes
Natore,Lalpur,124058,LALPUR THANA GIRLS HIGH SCHOOL,BAIDDYANATHPUR,GOPALPUR,1720432750,PRIVATE,Yes
Natore,Lalpur,124059,DUARIA  HIGH SCHOOL,DUARIA,RAKSHA,1309124059,PRIVATE,Yes
Natore,Lalpur,124061,MANZIL PUKUR HIGH SCHOOL,CHAKSER PARA,LALPUR,1309124061,PRIVATE,Yes
Natore,Lalpur,124062,FULBARI MODEL HIGH SCHOOL,FULBARI,WALIA,1309124062,PRIVATE,Yes
Natore,Lalpur,124063,HAZIRHAT HIGH SCHOOL,BHABANIPUR,PANCHBARIA,1309124063,PRIVATE,Yes
Natore,Lalpur,124065,LASMONBARIA CHOWMOHINI HIGH SCHOOL AND SSC(VOC) B M COLLEGE,LASMON BARIA,SALAMPUR,1309124065,PRIVATE,Yes
Natore,Lalpur,124066,ABDUL PUR MOSHARROF HOSSAIN HIGH SCHOOL,ABDULPUR,ABDULPUR,1712111174,PRIVATE,Yes
Natore,Lalpur,124067,SALESSWER HIGH SCHOOL,SALESSWER,GOPALPUR,1717807228,PRIVATE,Yes
Natore,Lalpur,124068,MOHESHWAR HIGH SCHOOL,SUNDAR BARIA,RAKSHA,1309124068,PRIVATE,Yes
Natore,Lalpur,124069,RUIGARI  HIGH SCHOOL,RUIGARI,GOPALPUR,1309124069,PRIVATE,Yes
Natore,Lalpur,124070,KESHOBPUR HIGH SCHOOL,KESHOBPUR,GOPALPUR,1716076188,PRIVATE,Yes
Natore,Lalpur,124072,RAGHNATH PUR HIGH SCHOOL,RAGHNATH PUR,SALAMPUR,1712632028,PRIVATE,Yes
Natore,Lalpur,124073,VELABARIA ABDUL WAHED HIGH SCHOOL,RAMKRISHNAPUR,PANSHI PARA,1309124073,PRIVATE,Yes
Natore,Lalpur,124074,MONIHERPUR RAMKRISHNAPUR HIGH SCHOOL,MONIHARPUR,PANSHIPARA,1714948354,PRIVATE,Yes
Natore,Lalpur,124075,KACHUA HIGH SCHOOL,KACHUA,SALAMPUR,1715249790,PRIVATE,Yes
Natore,Lalpur,124076,BELAYET KHAN HIGH SCHOOL,PATIKABARI,ISHWARDI,1309124076,PRIVATE,Yes
Natore,Lalpur,124077,SADIPUR ADARSHA HIGH SCHOOL,SADIPUR,GOURIPUR,1309124077,PRIVATE,Yes
Natore,Lalpur,124078,ARBAB HIGH SCHOOL,ARBAB,SALAMPUR,1716407935,PRIVATE,Yes
Natore,Lalpur,124079,MILKI PARA GIRLS HIGH SCHOOL,SHOVE,ABDULPUR,1718808289,PRIVATE,Yes
Natore,Lalpur,124080,BALITITA ADARSHA HIGH SCHOOL,BALITITA,LALPUR,1309124080,PRIVATE,Yes
Natore,Lalpur,124081,MOHORKAYA HIGH SCHOOL,MOHORKAYA,BILMARIA,1309124081,PRIVATE,Yes
Natore,Lalpur,124082,BARBARIA HIGH SCHOOL,BARBARIA,SALAMPUR,1712800668,PRIVATE,Yes
Natore,Lalpur,124083,SEKCHILAN HIGH SCHOOL,SEKCHILAN,KADIMCHILAN,1733193098,PRIVATE,Yes
Natore,Lalpur,124084,KADIM CHILAN SECONDARY GIRLS SCHOOL,KADIM CHILAN,KADIM CHILAN,1733154042,PRIVATE,No
Natore,Lalpur,124085,SHATPUKURIA JUNIOR GIRLS SCHOOL,KALASHNAGAR,RAKSA,1724083190,PRIVATE,No
Natore,Lalpur,124086,UDHANPARA ADARSHA HIGH SGHOOL,UDHAN PARA,BILMARIA,1309124086,PRIVATE,Yes
Natore,Lalpur,124087,BAMON GRAM BIJOYPUR JUNIOR SCHOOL,BAMON GRAM,GOPALPUR,1309124087,PRIVATE,No
Natore,Lalpur,124088,RAHIMPUR  HIGH SCHOOL,UDHAPARA,BILMARIA,1733168903,PRIVATE,Yes
Natore,Lalpur,124089,NOW DARA JUNIOR SCHOOL,NOW DARA,WALIA,1714943719,PRIVATE,No
Natore,Lalpur,137221,BERILABARI GOVT. PRIMARY SCHOOL,BERILABARI,BERILABARI,1764646194,GOVERNMENT PRIMARY,No
Natore,Naldanga,124125,MADHNAGAR GIRLS HIGH SCHOOL,MADHNAGAR,MADHNAGAR,1711466095,PRIVATE,Yes
Natore,Naldanga,124130,DR. NASIR UDDIN TALUKDER HIGH SCHOOL,RAMSHAR KAZIPUR,KAZIPUR,1715672800,PRIVATE,Yes
Natore,Naldanga,124143,NALDANGA GIRLS HIGH SCHOOL,SONAPATIL,NALDANGA HAT,1716884203,PRIVATE,Yes
Natore,Naldanga,124144,KHAJURA B.L HIGH SCHOOL,KHAJURA,JANADORN BATI,1309124144,PRIVATE,Yes
Natore,Naldanga,124145,MADHNAGAR S.I. HIGH SCOOL,PURBO MADHNAGAR,MADHNAGAR,1309124145,PRIVATE,Yes
Natore,Naldanga,124146,SRISH CHANDRA VIDYANIKETAN,BASUDEBPUR,BAIDDHYA BELGHARIA,1731035549,PRIVATE,Yes
Natore,Naldanga,124148,KARARGRAM HIGH SCHOOL,KARERGRAM,KARERGRAM,1309124148,PRIVATE,Yes
Natore,Naldanga,124149,MIRJAPUR DIGHA HIGH SCHOOL,MIRJAPUR DIGAHA,MIRJAPUR DIGHA,1715319055,PRIVATE,Yes
Natore,Naldanga,124152,KHOLABARIA HIGH SCHOOL,KHOLABARIA,KHOLABARIA,1721516870,PRIVATE,Yes
Natore,Naldanga,124154,BRAHMAPUR B.L HIGH SCHOOL,BRAHMAPUR,BRAHMAPUR,1724025108,PRIVATE,Yes
Natore,Naldanga,124155,SHAMASH KHALOSHI HIGH SCHOOL,SHAMASH KHALOSHI,HARIDA KHALOSI,1719133280,PRIVATE,Yes
Natore,Naldanga,124158,NALDANGA GOVT. HIGH SCHOOL,NALDANGA,NALDANGA  HAT,1718442285,PUBLIC,Yes
Natore,Naldanga,124162,PURUSHOTTAM BATI HIGH SCHOOL,PASCHIM MADAN GAR,MADHNAGAR,1718695561,PRIVATE,Yes
Natore,Naldanga,124165,MAHISHDANGA GOURIPUR HIGH SCHOOL,MAHISHDANGA,MAHISHDANGA,1719933601,PRIVATE,Yes
Natore,Naldanga,124173,MOMINPUR SECONDARY SCHOOL,MOMINPUR,MIRZAPURDIGHA,1309124173,PRIVATE,Yes
Natore,Naldanga,124175,PIRGASA (KOMORPUR)HIGH SCHOOL,KOMORPUR,PIRGASA BAZAR,1309124175,PRIVATE,Yes
Natore,Naldanga,124180,BURIR BAG  HIGH SCHOOL,BURIRBHAG,NALDANGA HAT,1718857908,PRIVATE,Yes
Natore,Naldanga,124181,MADHABPUR HIGH SCHOOL,MADHABPUR,NALDANGAR HAT,1772884163,PRIVATE,Yes
Natore,Naldanga,124183,KALIGANJ HIGH SCHOOL,KALIGANJ,DANGAPARA,1740866312,PRIVATE,Yes
Natore,Naldanga,124186,PIPRUL GIRLS HIGH SCHOOL,PIPRUL,PATUL,1716864942,PRIVATE,Yes
Natore,Naldanga,124188,AMTOLI HIGH SCHOOL,RAMSHAR KAJIPUR,KAZIPUR,1733275602,PRIVATE,Yes
Natore,Naldanga,124189,BHUSONGACHA HIGH SCHOOL,BHUSONGACHA,PATUL,1309124189,PRIVATE,Yes
Natore,Naldanga,124192,BANSHILA  HIGH SCHOOL,BANSHILA,PATUL,1309124192,PRIVATE,No
Natore,Naldanga,124193,HORIDA KHALASHI HIGH SCOOL,HARIDA KHALASHI,HORIDA KHALASHI,1736453584,PRIVATE,Yes
Natore,Naldanga,124198,DURLOVPUR  HIGH SCHOOL,DURLOVPUR,BIRKUTSHA,1716328086,PRIVATE,No
Natore,Naldanga,124199,MOHISH DANGA JUNIOR GIRSL SCHOOL,MOHISH DANGA,MOHISH DANGA,1763387606,PRIVATE,No
Natore,Naldanga,124200,THAKUR LOXMIKOL  HIGH SCHOOL,THAKUR LOXMIKOL,PATUL,1724339206,PRIVATE,Yes
Natore,Natore Sadar,124126,KASBA  HIGH SCHOOL,KASBA,PIRGONJ,1309124126,PRIVATE,Yes
Natore,Natore Sadar,124128,SABINA YASMINCHABI ADRSHA JUNIOR GIRLS SCHOOL,PONDIT GRAM,CHHATNI,1792672844,PRIVATE,No
Natore,Natore Sadar,124129,NISCHINTO PUR HIGH SCHOOL,NISCHINTO PUR,BIPRAHALSA,1715270573,PRIVATE,Yes
Natore,Natore Sadar,124131,PARVIN PUBLIC HIGH SCHOOL NATORE,DEARVITA,NATORE,1815267351,PRIVATE,Yes
Natore,Natore Sadar,124132,DIGHAPATIA P.N. HIGH SCHOOL,PASCHIM HAGURIA,DIGHAPATIA,1309124132,PRIVATE,Yes
Natore,Natore Sadar,124133,BANOLATA GIRLS HIGH SCHOOL,BONGGOJOL UPPAR BAZER,NATORE,1714657615,PRIVATE,Yes
Natore,Natore Sadar,124134,SHER-E-BANGLA HIGH SHOOL,NATORE,NATORE,1754000246,PRIVATE,Yes
Natore,Natore Sadar,124135,TEBARIA HIGH SCHOOL,TEBARIA,NATORE,1309124135,PRIVATE,Yes
Natore,Natore Sadar,124136,BON BEL GHORIA SHAHID REJA UN NABI HIGH SCHOOL,BONBELGHORIA,NATORE,1309124136,PRIVATE,Yes
Natore,Natore Sadar,124137,NATORE SUGAR MILLS HIGH SCHOOL,LENGURIA- 178,NATORE,1309124137,PRIVATE,Yes
Natore,Natore Sadar,124138,NATORE GREEN ACADEMY HIGH SCHOOL,SUKULPOTTI,NATORE,1745256559,PRIVATE,Yes
Natore,Natore Sadar,124139,NATORE GOVT. GIRLS HIGH SCHOOL,ALAIPUR,NATORE,1309124139,PUBLIC,No
Natore,Natore Sadar,124140,NATORE GOVT. BOYS HIGH SCHOOL,BORGACHA,NATORE,1309124140,PUBLIC,No
Natore,Natore Sadar,124142,NABA BIDHAN UCHCHA BALIKA VIDYALAYA,KAPURIA POTTI,NATORE,1309124142,PRIVATE,Yes
Natore,Natore Sadar,124147,KAFURIA HOSSAIN SHAHID SOHRAWARDY HIGH SCHOOL,KAFURIA,DASTANABAD,1740869339,PRIVATE,Yes
Natore,Natore Sadar,124150,DHARAIL I. M. HIGH SCHOOL,DHARAIL,DHARAIL,1309124150,PRIVATE,Yes
Natore,Natore Sadar,124151,PAIKER DOUL S.C.HIGH SCHOOL,PAIKERDOUL,PAIKER DOUL,1309124151,PRIVATE,Yes
Natore,Natore Sadar,124153,CHANDPUR (III) HIGH SCHOOL,CHANDPUR,PIRGONJ,1721877559,PRIVATE,Yes
Natore,Natore Sadar,124156,CHHATANI HIGH SCHOOL,CHHATNI,CHHATNI,1715715456,PRIVATE,Yes
Natore,Natore Sadar,124159,TELKUPI HIGH SCHOOL,TELKUPI,BAIDYA BEL GHARIA,1309124159,PRIVATE,Yes
Natore,Natore Sadar,124160,HALSA HIGH SCHOOL,MAHESHA,BIPRAHALSA,1711411923,PRIVATE,Yes
Natore,Natore Sadar,124163,CHANDRA KALA S.I. HIGH SCHOOL,CHANDRA KALA,CHATNI,1749783557,PRIVATE,Yes
Natore,Natore Sadar,124164,YASINPUR HIGH SCHOOL,YASINPUR,YASINPUR,1309124164,PRIVATE,Yes
Natore,Natore Sadar,124166,BARGACHA GIRLS HIGH SCHOOL,BARGACHA,NATORE,1749105054,PRIVATE,Yes
Natore,Natore Sadar,124168,PIRGANJ HIGH SCHOOL,PIRGANJ,PIRGANJ,1717424874,PRIVATE,Yes
Natore,Natore Sadar,124169,DATTA PARA HIGH SCHOOL,DATTA PARA,DHARAIL,1309124169,PRIVATE,Yes
