District,Upazila,Eiin,Name,Address,Post Office,Mobile,Management,Mpo
Chandpur,Faridgonj,103593,MUNSHIRHAT  G&A  ALI  HIGH  SCHOOL,04 NO  SUBIDPUR,TORAMUNSHIRHAT,1309103593,PRIVATE,Yes
Chandpur,Faridgonj,103594,MONTOLA  HAMEDIA HIGH  SCHOOL,03 NO SUBIDPUR,MONTALA,1713639694,PRIVATE,Yes
Chandpur,Faridgonj,103596,KHAJURIA  M L HIGH SCHOOL,KHAJURIA,SINGHERGAON,1818992793,PRIVATE,Yes
Chandpur,Faridgonj,103597,BASHARA  HIGH SCHOOL,BASARA,BASARA HIGH SCHOOL,130910357,PRIVATE,Yes
Chandpur,Faridgonj,103598,GAZIPUR MUSLIM HIGH SCHOOL,GAZIPUR,CHANDRA,1309103598,PRIVATE,Yes
Chandpur,Faridgonj,103599,BALITHUBA ABDUL HAMID HIGH SCHOOL,BALITHUBA,BALITHUBA,1815705873,PRIVATE,Yes
Chandpur,Faridgonj,103600,PROTYASHI R A HIGH SCHOOL,HARINA,DHANUA,1924739038,PRIVATE,Yes
Chandpur,Faridgonj,103601,MULPARA HIGH SCHOOL,MULPARA,MULPARA,1818774252,PRIVATE,Yes
Chandpur,Faridgonj,103602,KAONIA  Y.M  HIGH  SCHOOL,16 NO RUPSA,KAONIA,1716861680,PRIVATE,Yes
Chandpur,Faridgonj,103603,BIRAMPUR  SJM  HIGH  SCHOOL,12 NO  CHAR  DUKHIA,BIRAMPUR BAZAR,1714433954,PRIVATE,Yes
Chandpur,Faridgonj,103604,SONTOSHPUR HIGH SCHOOL,182 SONTOSHPUR,SANTOSHPUR,1309103604,PRIVATE,Yes
Chandpur,Faridgonj,103605,GOBINDAPUR HIGH SCHOOL,GOBINDAPUR,GOWAL VOUR BAZAR,1309103605,PRIVATE,Yes
Chandpur,Faridgonj,103606,ALONIA HIGH SCHOOL,ALONIA,NURNAGAR,1726791200,PRIVATE,Yes
Chandpur,Faridgonj,103607,DHANUA JANATA HIGH SCHOOL,DHANUA,DHANUA,1816105710,PRIVATE,Yes
Chandpur,Faridgonj,103608,GALLAK NOWAB ALI HIGH SCHOOL,DOMARIA,GALLAK BAZAR,1724609730,PRIVATE,Yes
Chandpur,Faridgonj,103609,FEROJPUR  JANA  KOLLYAN  HIGH  SCHOOL,12 NO CHARDUKIA,GHANGMARA,1715446466,PRIVATE,Yes
Chandpur,Faridgonj,103610,RUPSA GIRL'S HIGH SCHOOL,RUPSA,RUPSA,1811270250,PRIVATE,Yes
Chandpur,Faridgonj,103611,CHANDRA ABDUL HAKIM CHOWDHURY M G HIGH SCHOOL,MADANER GOAN,CHANDRA,1726580488,PRIVATE,Yes
Chandpur,Faridgonj,103612,SONALI BALIKHA UCCHA BIDDALAYA,SHAHAPUR,SONALI GIRL'S HIGH SCHOOL,1818938885,PRIVATE,Yes
Chandpur,Faridgonj,103613,GAFUR CHOWDHURY HIGH SCHOOL,LAKSMEPUR,CHOWDHURY BAZAR,1814822809,PRIVATE,Yes
Chandpur,Faridgonj,103614,HASA GIRL'S HIGH SCHOOL,HASA,NAYAHAT,1829801834,PRIVATE,Yes
Chandpur,Faridgonj,103615,LAUTALI SHAH ALAM MODEL JR GIRLS SCHOOL,LAUTALI/UTTALI,LAUTALI,1762209086,PRIVATE,Yes
Chandpur,Faridgonj,103616,B R HAJI ABDUL AHAD ADARSHA HIGH SCHOOL,BHATER HAD,RUSTAMPUR,1309103616,PRIVATE,Yes
Chandpur,Faridgonj,103617,UVARAMPUR N. ISLAM IDEAL GIRLS HIGH SCHOOL,230 UBHARAMPUR,TORA MUNSHIRHAT,1830175901,PRIVATE,Yes
Chandpur,Faridgonj,103618,KHAR KHADIA JR HIGH SCHOOL,KHAR KHADIA,CHANDRA,1715056821,PRIVATE,No
Chandpur,Faridgonj,103619,KEROA HOSNEARA BEGUM ADARSHA GIRLS HIGH SCHOOL,KEROA,FARIDGONJ,1733259287,PRIVATE,Yes
Chandpur,Faridgonj,103620,MODEL ACADEMY DAICHOR,DAICHOR,CHANDRA,1715923528,PRIVATE,Yes
Chandpur,Faridgonj,134223,HAZI MOHAMMAD SELIM HIGH SCHOOL,ALONIA,NURNAGAR,1816219419,PRIVATE,Yes
Chandpur,Faridgonj,134492,SHOLLA A ALI SCHOOL & COLLEGE,SHOLLA,SHOLLA BAZAR,1816895620,PRIVATE,No
Chandpur,Faridgonj,135463,PURBO BARALI SHAHJAHAN KABIR JUNIOR SCHOOL,BARALI,FARIDGONJ,1309135463,PRIVATE,Yes
Chandpur,Faridgonj,137375,101 NO DHAKKIN BISHKATALY GOVT. PRIMARY SCHOOL,BISHKATALY,GONDAMARA,1714317226,GOVERNMENT PRIMARY,No
