District,Upazila,Eiin,Name,Address,Post Office,Mobile,Management,Mpo
Rajshahi,Mohonpur,126803,PIARPUR HIGH SCHOOL,PIARPUR,DHURAIL,1714459616,PRIVATE,Yes
Rajshahi,Mohonpur,126804,GOCHA GIRLS HIGH SCHOOL,GOCHA -6,GOCHA,1718840121,PRIVATE,Yes
Rajshahi,Mohonpur,126805,ATANARAYANPUR HIGH SCHOOL,ATANARAYANPUR,GOCHA,1309126805,PRIVATE,Yes
Rajshahi,Mohonpur,126806,MASJID MISSION ACADEMY SAIPARA,SAIPARA,MOHONPUR,1727907007,PRIVATE,No
Rajshahi,Mohonpur,126807,MOUPARA HIGH SCHOOL,MOUPARA,DHOPAGHATA,1713702287,PRIVATE,Yes
Rajshahi,Mohonpur,126808,BASANTA KEDER GIRLS HIGH SCHOOL,BASANTA KEDER,BASANTAKEDAR,1729742060,PRIVATE,Yes
Rajshahi,Mohonpur,126809,DHORSHA ADURSO HIGH SCHOOL,DHORSHA,KOTALIPARA,1725195346,PRIVATE,No
Rajshahi,Mohonpur,126810,BOSANTAPUR  HISH CHOOL,BASANTOPUR,MAUGACHHI,1718674625,PRIVATE,Yes
Rajshahi,Mohonpur,126811,SAIPARA JUNIOR SCHOOL,SAIPARA,MOHANPUR,1715360255,PRIVATE,No
Rajshahi,Mohonpur,126812,MIR PUR JUNIOR SCHOOL,MIRPUR,MOUGACHHI,1740970590,PRIVATE,No
Rajshahi,Mohonpur,126813,CHANDPUR JUNIOR HIGH CHOOL,CHANDPUR,BASANTA KEDAR,1309126813,PRIVATE,No
Rajshahi,Mohonpur,126814,BERABARE JUNIOR HIGH SCHOOL,BERABARE,BASANTAKADAR,1309126814,PRIVATE,No
Rajshahi,Mohonpur,126816,PORIJUN PARA JUNIOR SCHOOL,PORIJUN PARA,DHOPAGHATA,1709016724,PRIVATE,No
Rajshahi,Mohonpur,126817,GHASHI GRAM JUNIOR SCHOOL,GHASHI GRAM,GOCHHA,1717906537,PRIVATE,No
Rajshahi,Mohonpur,126818,HATRA JUINIOR  SCHOOL,HATRA,HATRA,1309126818,PRIVATE,No
Rajshahi,Mohonpur,137386,BATUPARA GOVT. PRIMARY SCHOOL,BATUPARA,MOUGACHHI,1712951722,GOVERNMENT PRIMARY,No
Rajshahi,Shah Makhdum,126447,NAWDAPARA GIRLS HIGH SCHOOL,BORO BONGRAM,SAPURA,1727943507,PRIVATE,Yes
Rajshahi,Shah Makhdum,126459,HAMIDPUR NAODAPARA HIGH SCHOOL,"AIRPORT ROAD, NAODAPARA, RAJSHAHI.",SOPURA,1309126459,PRIVATE,Yes
Rajshahi,Shah Makhdum,126462,SHAH MOKHDUM HIGH SCHOOL,NOWDAPARA,SAPURA,1716731902,PRIVATE,Yes
