DISTRICT,UPAZILA,EIIN,INSTITUTE_NAME,ADDRESS,POST,MOBAILE,MANAGEMENT,MPO
Dinajpur,Bochaganj,120239,CHAPAI TOR HIGH SCHOOL,CHAPAITOR,MOJATIBAJAR,1724445634,PRIVATE,Yes
Dinajpur,Bochaganj,120240,ADARSHA HIGH SCHOOL ,BAREYA,CHOTO SULTANPUR,1735961329,PRIVATE,Yes
Dinajpur,Bochaganj,120241,DEUR HIGH SCHOOL,DEUR,HAT RAMPUR,1309120241,PRIVATE,Yes
Dinajpur,Bochaganj,120242,KARAI HIGH SCHOOL,KARAI,KRISHNAPUR,1716684874,PRIVATE,Yes
Dinajpur,Bochaganj,120243,BARASULTANPUR GIRLS HIGH SCHOOL,SULTANPUR,SULTANPUR,1716778844,PRIVATE,Yes
Dinajpur,Bochaganj,120244,MONIPUR HIGH SCHOOL,MONIPUR,SATABGANJ,1723437445,PRIVATE,Yes
Dinajpur,Bochaganj,120245,BAKUL TALA  GIRLS HIGH SCHOOL,BATASAN,MURARIPUR,1717884210,PRIVATE,Yes
Dinajpur,Bochaganj,120246,J B SREETY GIRLS HIGH SCHOOL,JASOHAR,MAHERPUR,1751053936,PRIVATE,No
Dinajpur,Bochaganj,120247,SOHEL SREETY  ADARSHA HIGH SCHOOL,KRISHNOPUR,KRISHNAPUR,1724546334,PRIVATE,Yes
Dinajpur,Bochaganj,120249,MOBARAK PUR JUNIOR HIGH SCHOOL,MOBARAK PUR,RANGAON,1739292807,PRIVATE,Yes
Dinajpur,Bochaganj,120250,ATGAON GIRLS HIGH SCHOOL,4NO ATGAON,MOJATIBAJAR,1728317212,PRIVATE,Yes
Dinajpur,Bochaganj,120251,SETABGONJ IDEAL ACADEMY,MUSHIDHAT,SETABGONJ,1716883240,PRIVATE,No
Dinajpur,Bochaganj,120252,RUHIGAON RANGAMATI JUNIOR GIRLS HIGH SCHOOL,RUHIGAON,KANGSARA,1736019044,PRIVATE,No
Dinajpur,Bochaganj,135104,IDEAL JUNIOR SCHOOL,MURSHID HAT,SETABGANJ,1773901115,PRIVATE,No
Dinajpur,Bochaganj,137297,DOKCHAI GOVT. PRIMARY SCHOOL,DOKCHAI,CHOTOSULTANPUR,1718711175,GOVERNMENT PRIMARY,No
Dinajpur,Bochaganj,138716,DHANTOLA GOVERNMENT PRIMARY SCHOOL,DHANTOLA,SETABGANJ,1733189332,GOVERNMENT PRIMARY,No
Dinajpur,Chirirbandar,120273,CHIRIRBANDAR GIRL'S HIGH SCHOOL,CHIRIRBANDAR,CHIRIRBANDAR,1715672248,PRIVATE,Yes
Dinajpur,Chirirbandar,120274,PURBA SAITARA HIGH SCHOOL,PURBA SAITARA,CHARAKDANGA BAZAR,1309120274,PRIVATE,Yes
Dinajpur,Chirirbandar,120275,SATNALA GIRL'S HIGH SCHOOL,SATNALA JOT,TAROK SHAHAR HAT,1719249252,PRIVATE,Yes
Dinajpur,Chirirbandar,120277,CHIRIRBANDAR PILOT GOVT. MODEL  HIGH SCHOOL,CHIRIBANDAR,CHIRIRBANDAR,1309120277,PUBLIC,Yes
Dinajpur,Chirirbandar,120278,NABIPUR HIGH SCHOOL,MAHISHMARI,NABIPUR,1714863898,PRIVATE,Yes
Dinajpur,Chirirbandar,120279,DAKSHIN PALASH BARI HIGH SCHOOL,DAKSHIN PALASH BARI,DAKSHIN PALASHBARI,1718727455,PRIVATE,Yes
Dinajpur,Chirirbandar,120280,ALOKDIHI  J.B HIGH SCHOOL,GACHAHARA,RANIR BANDAR,1714550931,PRIVATE,Yes
Dinajpur,Chirirbandar,120282,DHANGARHAT HIGH SCHOOL,CHAKMANIK,DANGARHAT,1712044883,PRIVATE,Yes
Dinajpur,Chirirbandar,120283,BINNAKURI  HIGH  SCHOOL,UTTAR SUKDEBPUR,BINNAKURI,1723532530,PRIVATE,Yes
Dinajpur,Chirirbandar,120284,SHUKHIPIR HIGH SCHOOL,NANDARAI,NANDARAI,1726922198,PRIVATE,Yes
Dinajpur,Chirirbandar,120285,NOWKHAIR GIRLS HIGH SCHOOL,720,NOWKHAIR,1715359919,PRIVATE,Yes
Dinajpur,Chirirbandar,120286,SANKAIR ABDUL GAFUR HIGH SCHOOL,KRISHNAPUR,BAIDESHIRHAT,1309120286,PRIVATE,Yes
Dinajpur,Chirirbandar,120287,KHUCHNA NAYA PARA HIGH SCHOOL,KHOCHNA,KHOCHNA,1723253607,PRIVATE,Yes
Dinajpur,Chirirbandar,120288,KALIGONJ HIGH SCHOOL,DAMRAIR,KALIGONJ,1733793880,PRIVATE,Yes
Dinajpur,Chirirbandar,120289,RANIBANDAR N.I GIRLS HIGH SCHOOL,RANIPUR,RANIR BANDAR,1714523981,PRIVATE,Yes
Dinajpur,Chirirbandar,120290,UTTAR PALASBARI A.S.M. HIGH SCHOOL,UTTAR PALASHBARI,UTTAR PALASHBARI,1716455527,PRIVATE,Yes
Dinajpur,Chirirbandar,120291,HASHIMPUR MOLLAPARA HIGH SCHOOL,BORO HASHIMPUR,HASHIMPUR,1309120291,PRIVATE,Yes
Dinajpur,Chirirbandar,120292,DURGADANGA S C BL HIGH SCHOOL,DURGADANGA,BHIAIL,1794927959,PRIVATE,Yes
Dinajpur,Chirirbandar,120293,BHUSHIR BANDAR HIGH SCHOOL,BAIKUNTHAPUR,BHUSHIRBANDAR,1722159164,PRIVATE,Yes
Dinajpur,Chirirbandar,120294,SATNALA DEE MUKHI HIGH SCHOOL,SANNALA JOT,TARAKSHAHAR HAT,1719302438,PRIVATE,Yes
Dinajpur,Chirirbandar,120295,BASUDEBPUR HIGH SCHOOL, BASUDEBPUR,BASUDEBPUR,1788269344,PRIVATE,Yes
Dinajpur,Chirirbandar,120296,DAKSHIN ALOKDIHI HIGH SCHOOL,ALOKDIHI,ALOKDIHI,1715017502,PRIVATE,Yes
Dinajpur,Chirirbandar,120297,"RAJA PUR S,C, HIGH SCHOOL",RAJA PUR,BASUDEBPUR,1762601246,PRIVATE,Yes
Dinajpur,Chirirbandar,120298,NANITIKAR S C HIGH SCHOOL,NANIATIKAR,KOWGAON,1791867740,PRIVATE,Yes
Dinajpur,Chirirbandar,120299,AMTOLI HIGH SCHOOL (A. J HIGH SCHOOL),"CHALK MUSHAHA , WARD NO- 4",B-AMTALI,1716039765,PRIVATE,Yes
Dinajpur,Chirirbandar,120302,DAKSHIN NASHRAT PUR HIGH SCHOOL, NASHRATPUR,BOLAI BAZAR,1716728584,PRIVATE,Yes
Dinajpur,Chirirbandar,120303,UTTAR BHOLANATHPUR HIGH SCHOOL,UTTAR BHOLANATHPUR,BOIDESHIHAT,1727961269,PRIVATE,Yes
Dinajpur,Chirirbandar,120304,FATEJANGPUR HIGH SCHOOL,KISMAT FATEHJANPUR,DANGARHAT,1718783669,PRIVATE,Yes
Dinajpur,Chirirbandar,120305,GAMIRA HAT S.C HIGH SCHOOL,PUNATTI ,GAMIRAHAT,1720992354,PRIVATE,Yes
Dinajpur,Chirirbandar,120306,BARA BAUL HIGH SCHOOL,BARA BAUL,BARA BAUL,1834239650,PRIVATE,Yes
Dinajpur,Chirirbandar,120307,DAGARBARI HIGH SCHOOL, DAGARBARI,NAWKHAIR,1718938588,PRIVATE,Yes
Dinajpur,Chirirbandar,120308,PASCHIM SAITARA S.C. HIGH SCHOOL,PASCHIM SAITARA,CHARAKDANGA BAZAR,1737572980,PRIVATE,Yes
Dinajpur,Chirirbandar,120309,KHERKATI HIGH SCHOOL,KHERKATI,KALIGONJ,1731846206,PRIVATE,Yes
Dinajpur,Chirirbandar,120310,MOTHERGONJ JUNIOR  HIGH SCHOOL,ARAZI GALAHOR,KAWGAON,1785360484,PRIVATE,Yes
Dinajpur,Chirirbandar,120311,HARISHCHANDRAPUR HIGH SCHOOL, HARISHCHANDRAPUR,NAWKHAIR,1718219278,PRIVATE,Yes
Dinajpur,Chirirbandar,120312,CHOTO HASIMPUR R.M HIGH SCHOOL,CHOTO HASIMPUR,BASUDEBPUR,1718843579,PRIVATE,Yes
Dinajpur,Chirirbandar,120313,DALLA BANIAKHARI HIGH SCHOOL,DALLA,LAKSMITALA,1722196968,PRIVATE,Yes
Dinajpur,Chirirbandar,120314,KARENGATOLI HIGH SCHOOL,MATHURAPUR,BASUDEBPUR,1717975563,PRIVATE,Yes
Dinajpur,Chirirbandar,120315,GHANTAGHAR ADARSHA GIRLS HIGH SCHOOL,CHAKRAMPUR,GHANTAGHAR HAT,1755167498,PRIVATE,Yes
Dinajpur,Chirirbandar,120316,NASHRATPUR PALLY UNNAYAN ADARSHA HIGH SCHOOL,NASRATPUR,RANIRBANDOR,1718582692,PRIVATE,Yes
Dinajpur,Chirirbandar,120317,VEAIL GIRLS HIGH SCHOOL,VEAIL,BHIAIL,1718949772,PRIVATE,Yes
Dinajpur,Chirirbandar,120318,TALPUKUR  HIGH SCHOOL,TALPUKUR,BHIAIL,1761556314,PRIVATE,Yes
Dinajpur,Chirirbandar,120319,"SHASHARPUR HIGH SCHOOL, CHIRIRBANDAR",SHASHARPUR,BHIAIL,1719204810,PRIVATE,Yes
Dinajpur,Chirirbandar,120320,JANANI GIRLS HIGH SCHOOL,BASUDABPUR,BASUDEBPUR,1718637441,PRIVATE,Yes
Dinajpur,Chirirbandar,120321,ICHAMOTI HIGH SCHOOL,2 NO. SATNALA 4 NO. WARD,GHANTAGHAR HAT,1720436672,PRIVATE,Yes
Dinajpur,Chirirbandar,120322,BANGDOB  HIGH SCHOOL, BANGDOB,B-AMTOLI,1718288569,PRIVATE,Yes
Dinajpur,Chirirbandar,120323,PURBA SAITARA GIRL'S HIGH SCHOOL,PURBA SAITARA,CHARAKDANGA BAZAR,1718066861,PRIVATE,Yes
Dinajpur,Chirirbandar,120324,HARANANDA PUR HIGH SCHOOL,HARANANDA PUR,AMBARI,1722187829,PRIVATE,Yes
Dinajpur,Chirirbandar,120325,HARIHARPUR HIGH SCHOOL,HARIHARPUR,BINNAKURI,1719668192,PRIVATE,Yes
Dinajpur,Chirirbandar,120326,BINNAKURI JUNIOR GIRLS SCHOOL,BINNAKURI,BINNAKURI,1723631511,PRIVATE,No
Dinajpur,Chirirbandar,120327,SINGA NAGAR HIGH SCHOOL,SINGA NAGAR,BHUSHIR BANDAR,1714677923,PRIVATE,Yes
Dinajpur,Chirirbandar,120328,RAJAPUR BURIR HAT HIGH SCHOOL,RAJAPUR,BASUDEBPUR,1729115613,PRIVATE,Yes
Dinajpur,Chirirbandar,120329,AMBARI GIRLS HIGH SCHOOL,DOULATPUR,AMBARI DAULATPUR,1719857950,PRIVATE,Yes
Dinajpur,Chirirbandar,120330,GOLAHAR JU HIGH SCHOOL,GOLAHAR,KAUGAON,1761024913,PRIVATE,No
Dinajpur,Chirirbandar,120331,BHUSHIR BANDAR SAMIRUDDIN SARKAR MEMO. GIRLS HIGH SCHOOL,11,BHUSHIRBANDAR,1714607189,PRIVATE,Yes
Dinajpur,Chirirbandar,120333,DAGARBARI ADARSHA GIRLS HIGH SCHOOL,DAGARBARI,DAGARBARI,1309120333,PRIVATE,Yes
Dinajpur,Chirirbandar,120334,KUTUB DANGA GIRLS HIGH SCHOOL,DURGAPUR,KUTUBDANGA,1713771407,PRIVATE,Yes
Dinajpur,Chirirbandar,120335,FOLIMARI DANGA HIGH SCHOOL,MAMUDPUR,NANDERAI,1728317121,PRIVATE,Yes
Dinajpur,Chirirbandar,120336,SOUTH SUKDEBH PUR JU HIGH SCHOOL,SOUTH SUKDAVOUR,CHIRIRBANDAR,1717601029,PRIVATE,No
Dinajpur,Chirirbandar,120337,UTTAR HAZRATPUR SIMULTOLI JUNIOR SCHOOL,UTTAR HAZROTPUR,NABIPUR,1741660463,PRIVATE,No
Dinajpur,Chirirbandar,120339,KARANGATOLI GIRLS HIGH SCHOOL,BARA SHYMNAGAR,BASUDEBPUR,1718651116,PRIVATE,No
Dinajpur,Chirirbandar,120340,BELTOLY GIRLS HIGH SCHOOL,NANDERAI,NANDRAI,1717546422,PRIVATE,Yes
Dinajpur,Chirirbandar,120341,KHAMAR SATNALA JUNIOR HIGH SCHOOL,KHAMAR SATNALA,TARAKSAHAR HAT,1753055135,PRIVATE,No
Dinajpur,Chirirbandar,120342,UTTAR SAT NALA JU HIGH SCHOOL,KAMAR SATNALA,TARAKSAHAR HAT,1710141664,PRIVATE,No
Dinajpur,Chirirbandar,120343,NAWKHAIR IDEAL HIGH SCHOOL,NAWKHAIR,NAWKHAIR,1740345491,PRIVATE,Yes
Dinajpur,Chirirbandar,120344,ALOK DIHI BEKY PUL J. GIRLS SCHOOL,ALOK DIHI,RANIRBANDAR,1719668165,PRIVATE,No
Dinajpur,Chirirbandar,120345,PUNATTY ADARSHA JU SCHOOL,PUNTTY,B. AMTOLI,1712635508,PRIVATE,No
Dinajpur,Chirirbandar,120346,ADORSO JUNIOR SCHOOL,SUKDABPUR,CHIRIRBANDAR,1737237345,PRIVATE,No
Dinajpur,Chirirbandar,120347,GOLAHAR SHAHA PARA JU SCHOOL,GOLAHOR,KATHGAON,1719511906,PRIVATE,Yes
Dinajpur,Chirirbandar,120548,JAGONNATHPUR  HIGH SCHOOL,JAGONNATHPUR,SOUTH POLASHBARI,1746033729,PRIVATE,Yes
Dinajpur,Chirirbandar,120646,HASHIMPUR HIGH SCHOOL,HASHIMPUR,HASHIMPUR,1725181858,PRIVATE,Yes
Dinajpur,Chirirbandar,121014,SANKAIR KAKRANADI RABAR DEM JUNIOR HIGH SCHOOL,SANKAIR,BAIDESIRHAT,1721786985,PRIVATE,No
Dinajpur,Chirirbandar,134338,SUNLIGHT  SCHOOL,ALOKDIHI,RANIRBANDAR,1740629266,PRIVATE,No
Dinajpur,Chirirbandar,137042,H.R. RESIDENTIAL MODEL SCHOOL AND COLLEGE,NOSHRATPUR,RANIRBANDAR,1788087708,PRIVATE,No
Dinajpur,Chirirbandar,137293,DAKHSIN HAZRATPUR GOVT. PRIMARY SCHOOL,DAKHSIN HAZRATPUR,AMBARI,1732013397,GOVERNMENT PRIMARY,No
Dinajpur,Chirirbandar,137617,IDEAL RESIDENTIAL MODEL SCHOOL,CHIRIRBANDAR,CHIRIRBANDAR,1828176607,PRIVATE,No
Dinajpur,Chirirbandar,138401,CITY RESIDENTIAL MODEL SCHOOL,"CITY SCHOOL ROAD, GHUGHURATOLY",CHIRIRBANDAR,1712225512,PRIVATE,No
Dinajpur,Chirirbandar,139179,DAFFODIL RESIDENTIAL MODEL SCHOOL,CHIRIRBANDAR,CHIRIRBANDAR,1772988682,PRIVATE,No
Dinajpur,Chirirbandar,139262,MEHER HOSSAIN RASIDENTIAL MODEL SCHOOL,CHIRIRBANDAR,CHIRIRBANDAR,1716632138,PRIVATE,No
Dinajpur,Fulbari,120400,SUJAPUR GOVT. MODEL HIGH SCHOOL,SUJAPUR,FULBARI,1710057232,PUBLIC,Yes
Dinajpur,Fulbari,120401,RAJARAMPUR S. U.  HIGH SCHOOL,RAJARAMPUR,RAJARAMPUR,1309120401,PRIVATE,Yes
Dinajpur,Fulbari,120403,FULBARI G.M. PILOT  HIGH SCHOOL,KANAHAR,FULBARI,1757955710,PRIVATE,Yes
Dinajpur,Fulbari,120404,SHIDDISHI HIGH SCHOOL,SHIDDISHI,MADILA HAT,1761308699,PRIVATE,Yes
Dinajpur,Fulbari,120405,UTTAR SHIBPUR HIGH SCHOOL,UTTAR SHIBPUR,PANIKATA,1790954798,PRIVATE,Yes
Dinajpur,Fulbari,120406,DAULATPUR UNION HIGH SCHOOL,KUSALPUR,DAULATPUR BAZAR,1718751734,PRIVATE,Yes
Dinajpur,Fulbari,120407,MELABARI SECONDARY  SCHOOL,SENRA,MELABARI,1738344852,PRIVATE,Yes
Dinajpur,Fulbari,120408,KHAYER BARI HIGH SCHOOL,KHAERBARI,KHAERBARI,1710046232,PRIVATE,Yes
Dinajpur,Fulbari,120409,PHULBARI PILOT GIRLS HIGH SCHOOL,875,PHULBARI,1720499660,PRIVATE,Yes
Dinajpur,Fulbari,120410,KHAYER BARI MONMOHAN GIRLS HIGH  SCHOOL,KHAYERBARI,KHAYERBARI,1714863422,PRIVATE,Yes
Dinajpur,Fulbari,120411,RAMBHADRO  HIGH SCHOOL,RAJARAMPUR,RAJARAMPUR,1714557569,PRIVATE,Yes
Dinajpur,Fulbari,120412,NANDIGRAM HIGH SCHOOL,NANDIGRAM,NANDIGRAM HIGH SCHOOL,1720595071,PRIVATE,Yes
Dinajpur,Fulbari,120413,DADUL CHAKIA PARA HIGH SCHOOL,CHAKIAPARA,ATPUKUR HAT,1719513232,PRIVATE,Yes
Dinajpur,Fulbari,120414,CHOURAIT MAHESH PUR HIGH SCHOOL,CHOURAIT,MADILA HAT,1714793171,PRIVATE,Yes
Dinajpur,Fulbari,120415,S.SREE RAM PUR HIGH SCHOOL,S.SREE RAM PUR,JAMGRAM,1710047192,PRIVATE,Yes
Dinajpur,Fulbari,120416,MIRPUR HIGH SCHOOL,JAMGRAM,JAMGRAM,1309120416,PRIVATE,Yes
Dinajpur,Fulbari,120417,CHAND PARA HIGH SCHOOL,,FULBARI,1712499874,PRIVATE,Yes
Dinajpur,Fulbari,120418,RANGAMATI HIGH SCHOOL,RANGAMATI,RAJARAMPUR,1713735610,PRIVATE,Yes
Dinajpur,Fulbari,120419,MURARIPUR HIGH SCHOOL,MURARIPUR,MURARIPUR,1309120419,PRIVATE,Yes
Dinajpur,Fulbari,120420,BET DIGHI HIGH SCHOOL,BETDIGI,ATPUKURHAT,1718970564,PRIVATE,Yes
Dinajpur,Fulbari,120421,DAULATPUR UNION GIRL'S HIGH SCHOOL,DAULATPUR,DOULATPUR,1714945825,PRIVATE,Yes
Dinajpur,Fulbari,120422,FULBARI COLLEGIATE  HIGH SCHOOL,RAJARAMPUR,FULBARI,1718674796,PRIVATE,Yes
Dinajpur,Fulbari,120423,JOY NAGAR HIGH SCHOOL,JOYNAGAR,J0YNAGAR,1740801397,PRIVATE,Yes
Dinajpur,Fulbari,120424,SHAMSER NAGAR JUNIOR HIGH SCHOOL,SHAMSER NAGAR,RAJARAMPUR,1724044923,PRIVATE,Yes
Dinajpur,Fulbari,120425,SHIBNAGAR JUNIOR SECOUNDARY SCHOOL,SHIBNAGAR,RAJARAMPUR,1714601591,PRIVATE,Yes
Dinajpur,Fulbari,120426,GOALPARA  HIGH SCHOOL,GOALPARA,MADILAHAT ,1309120426,PRIVATE,Yes
Dinajpur,Fulbari,120427,MALANCHA DAMAR PAR JUNIOR SECONDARY SCHOOL,MALANCHA,NANDIGARUM,1713793909,PRIVATE,Yes
Dinajpur,Fulbari,120428,C.M NEKATAN HIGH SCHOOL,MADILA HAT,MADILA HAT,1309120428,PRIVATE,Yes
Dinajpur,Fulbari,120429,AMROBARI ADORSHA HIGH SCHOOL,AMROBARI,FULBARI,1822408455,PRIVATE,Yes
Dinajpur,Fulbari,120430,PHULBARI MODEL HIGH SCHOOL,DAKSHIN BASUDEVPUR,FULBARI,1710047611,PRIVATE,Yes
Dinajpur,Fulbari,120431,KHAJA PUR JUNIOR HIGH SCHOOL,KHAJA PUR,KHAJAPUR,1716732816,PRIVATE,Yes
Dinajpur,Fulbari,120432,UTTOR JAGANNATHPUR JUNIOR SCHOOL,JAGANNATH PUR,PANIKATA,1724858486,PRIVATE,Yes
Dinajpur,Fulbari,120433,SHALGRAM JUNIOR HIGH SCHOOL,SHALGRAM,ATPUKUR HAT,1714228651,PRIVATE,No
Dinajpur,Fulbari,120434,CHAKSAHABAZPUR ADORSH JONIOR HIGH SCHOOL,CHAKSAHABAZPUR,FULBARI,1710799731,PRIVATE,No
Dinajpur,Fulbari,131042,RAMESHWARPUR IDEAL HIGH SCHOOL,RAMESHWARPUR,PUKHURI HAT,1723079020,PRIVATE,Yes
Dinajpur,Fulbari,137291,RANGAMATI RIFLES GOVT. PRIMARY SCHOOL,RANGAMATI,RAJARAMPUR,1911172314,GOVERNMENT PRIMARY,No
Dinajpur,Fulbari,138327,BIR MUKTIJODDHA MOSTAFIZUR RAHMAN INSTITUTE,UPAZILA PARISHAD ROAD,FULBARI,1723209550,PRIVATE,No
Dinajpur,Ghoraghat,120457,NURJAHANPUR RETD MILITARY COLONY HIGH SCHOOL,NURJAHANPUR,GHORAGHAT,1718226391,PRIVATE,Yes
Dinajpur,Ghoraghat,120458,BALAHAR B.L.HIGH SCHOOL,BALAHAR,BALAHAR,1710605007,PRIVATE,Yes
Dinajpur,Ghoraghat,120461,CHAT SAL B.L.HIGH SCHOOL,CHATSAL,CHATSAL,1726792522,PRIVATE,Yes
Dinajpur,Ghoraghat,120462,GHORAGHAT RC PILOT GIRLS HIGH SCHOOL,PURATON BAZAR/6,GHORAGHAT,1714567362,PRIVATE,Yes
Dinajpur,Ghoraghat,120463,BALA GARI HIGH SCHOOL,BALA GARI,BALA GARI,1725455494,PRIVATE,Yes
Dinajpur,Ghoraghat,120464,OSMAN PUR HIGH SCHOOL,CHAKBAMUNIA BISHANATHPUR,OSMANPUR,1728027330,PRIVATE,Yes
Dinajpur,Ghoraghat,120465,GOPALPUR SHAHID RASHID CHOWDHURY BL.HIGH SCHOOL, GOPALPUR,CHOW. GOPALPUR,1309120465,PRIVATE,Yes
Dinajpur,Ghoraghat,120466,OSMANPUR GIRLS HIGH SCHOOL,"CHAK BAMANIA BHISHONATHPUR,HILI-GHORAGHAT-BOGRA",OSMANPUR,1722692790,PRIVATE,Yes
Dinajpur,Ghoraghat,120467,HARIPARA B/L HIGH SCHOOL,HARIPARA,HARIPARA,1719001517,PRIVATE,Yes
Dinajpur,Ghoraghat,120468,DUGDUGI HAT(PURAIL) B.L.HIGH SCHOOL,DUGDUGI HAT,DUGDUGI  HAT,1710046447,PRIVATE,Yes
Dinajpur,Ghoraghat,120469,VARNAPARA PARA HIGH SCHOOL,BHORNA PARA,HATSHAMGONJ,1713726044,PRIVATE,Yes
Dinajpur,Ghoraghat,120470,KULANANDNPUR HIGH SCHOOL,KULANANDAPUR,BALOGARI,1721785773,PRIVATE,Yes
Dinajpur,Ghoraghat,120471,BARATIPUR MODEL HIGH SCHOOL,BARATIPUR,BALOGARI,1726586918,PRIVATE,Yes
Dinajpur,Ghoraghat,120472,JOYRAMPUR HIGH SCHOOL,JOYRAMPUR,HATSHAMGONJ,1726586587,PRIVATE,Yes
Dinajpur,Ghoraghat,120473,GHORAGHAT SAHAH ISMAIL GAZI (R:) GIRL'S  HIGH SCHOOL,GHORAGHAT(SAHEBGANJ),GHORAGHAT,1716076434,PRIVATE,Yes
Dinajpur,Ghoraghat,120474,CHACHURA HIGH SCHOOL,CHACHURA,BALAHAR,1728027323,PRIVATE,Yes
Dinajpur,Ghoraghat,120475,BARO PAIKER GOR HIGH SCHOOL,BAROPAIKER GOR,HATSHAMGANJ,1734994655,PRIVATE,Yes
Dinajpur,Ghoraghat,120476,RANIGANG JUNIOR GIRLS SCHOOL,à¦•à¦¶à¦¿à¦—à¦¾à§œà§€,à¦¹à¦¾à¦Ÿà¦¶à§à¦¯à¦¾à¦®à¦—à¦žà§à¦œ,1738514211,PRIVATE,Yes
Dinajpur,Ghoraghat,120477,PURAIL DUGDUGI HAT JUNIOR GIRLS HIGH SCHOOL,DUGDUGI HAT,DUGDUGI HAT,1710046510,PRIVATE,No
Dinajpur,Ghoraghat,120479,SHALIKADAHA ADARSHA JUNIOR SCHOOL,SHALIKADAHA,BALGARI,1719001620,PRIVATE,Yes
Dinajpur,Ghoraghat,120480,JALAL PUR JUNIOR SCHOOL,JALALPUR,RASIK NAGAR,8801719510196,PRIVATE,No
Dinajpur,Ghoraghat,137022,RANIGANJ ADARSHA BIDYANIKETON,RANIGANJ,HAT SHYAMGANJ,1713705639,PRIVATE,No
Dinajpur,Ghoraghat,137299,MAJHIAN GOVT. PRIMARY SCHOOL,KOCHMADDIN,BOLAHAR,1730615251,GOVERNMENT PRIMARY,No
Dinajpur,Ghoraghat,137615,ABIRERPARA ST. JOHN MARY VIANNEY JUNIOR HIGH SCHOOL,ARIRERPARA,OSMANPUR,1714270337,PRIVATE,No
Dinajpur,Hakimpur,120503,DANGAPARA GIRLS HIGH SCHOOL,DANGAPARA,DANGAPARA,1712218786,PRIVATE,Yes
Dinajpur,Hakimpur,120506,BANGLA HILI GOVT.GIRLS HIGH SCHOOL,UTTAR BASUDEB PUR,BANGLA HILI,1309120506,PUBLIC,No
Dinajpur,Hakimpur,120507,MONSHAPUR BILATERAL HIGH SCHOOL,MONSHAPUR,MONSHAPUR,1774924119,PRIVATE,Yes
Dinajpur,Hakimpur,120509,KHATTAUSNA HIGH SCHOOL,KHATTAUSNA,KHATTA USNA,1309120509,PRIVATE,Yes
Dinajpur,Hakimpur,120510,JANGAI HIGH SCHOOL,JANGAI,JANGAI,1718408515,PRIVATE,Yes
Dinajpur,Hakimpur,120511,KOKTARA BILETERAL HIGH SCHOOL,KOKTARA,MANSAPUR,1309120511,PRIVATE,Yes
Dinajpur,Hakimpur,120512,BAONA HIGH SCHOOL,BAONA,MONSHAPUR,1712499459,PRIVATE,Yes
Dinajpur,Hakimpur,120513,JALALPUR BILATERAL HIGH SCHOOL,CHHOTA JALALPUR,CHHATNI,1737896365,PRIVATE,Yes
Dinajpur,Hakimpur,120514,BASHMURI B.L HIGH SCHOOL,BASHMURI,DUGDUGI HAT,1714601129,PRIVATE,Yes
Dinajpur,Hakimpur,120515,NAYANAGAR  HIGH SCHOOL,NAYANAGAR,DANGAPARA,1309120515,PRIVATE,Yes
Dinajpur,Hakimpur,120516,CHHATNI CHOUMUHANI IDEAL HIGH SCHOOL,CHHATNI,CHHATNI,1717319134,PRIVATE,Yes
Dinajpur,Hakimpur,120517,BISHAPARA IDEAL HIGH SCHOOL,BISHAPARA,BOALDER,1712994544,PRIVATE,Yes
Dinajpur,Hakimpur,120518,GOHARA B.L. HIGH SCHOOL,SAT KURI  RAIL GAT,BOALDAR,1309120518,PRIVATE,Yes
Dinajpur,Hakimpur,120519,RIKABI BILETARAL HIGH SCHOOL,AGAT RIKABI,BHADURIA,1712401592,PRIVATE,Yes
Dinajpur,Hakimpur,120520,HATISO ADIBASI JUNIOR  HIGH SCHOOL,HATISO,KHATTAUSNA,1309120520,PRIVATE,No
Dinajpur,Hakimpur,120521,NAWPARA  GIRLS HIGH SCHOOL,NAWPARA,BOALDAR,1309120521,PRIVATE,Yes
Dinajpur,Hakimpur,120522,JANGAI JUNIOR GIRLS SCHOOL,JANGAI,GANGAI,1732826084,PRIVATE,Yes
Dinajpur,Hakimpur,120523,HORIHOR PUR JUNIOR GIRLS SCHOOL,HORIHORPUR (MOSHIDPUR),MONSAPUR,1309120523,PRIVATE,No
Dinajpur,Hakimpur,137289,BASUDABPUR GOVT. PRIMARY SCHOOL,DAKKHIN BASUDABPUR,BANGLAHILI,1721010222,GOVERNMENT PRIMARY,No
Dinajpur,Kaharole,120301,JAGANNAT PUR HIGH SCHOOL,JAGONNATH PUR,RAMPUR,1724678391,PRIVATE,Yes
Dinajpur,Kaharole,120540,KAMORE HIGH SCHOOL ,KAMORE,KAMORE HAT,1714624430,PRIVATE,Yes
Dinajpur,Kaharole,120541,TARALA GIRLS JUNIOR HIGH SCHOOL,TARALA,TARALA HAT,1717817667,PRIVATE,No
Dinajpur,Kaharole,120542,JOT MUKUNDA PUR HOGH SCHOOL,JOT MUKUNDA PUR,RANGACHATAHAT,1719667016,PRIVATE,Yes
Dinajpur,Kaharole,120543,RAMCHANDRAPUR MODEL GOVT. HIGH SCHOOL,"RAMCHANRA PUR, DINAJPUR ROAD, KAHAROL.",MOHARAJGONJ,1719512113,PUBLIC,Yes
Dinajpur,Kaharole,120544,JOYNANDA S.C. HIGH SCHOOL,SOYODPUR,JOYNANDA HAT,1734377157,PRIVATE,Yes
